Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,
2.917e-05,4.68,-1.1096
2.918e-05,4.76,-1.1104
2.919e-05,4.76,-1.1096
2.920e-05,4.76,-1.1104
2.921e-05,4.76,-1.1104
2.922e-05,4.76,-1.1096
2.923e-05,4.76,-1.1096
2.924e-05,4.76,-1.1096
2.925e-05,4.76,-1.1088
2.926e-05,4.84,-1.1088
2.927e-05,4.76,-1.1088
2.928e-05,4.76,-1.1096
2.929e-05,4.76,-1.1088
2.930e-05,4.84,-1.1088
2.931e-05,4.76,-1.1096
2.932e-05,4.76,-1.1104
2.933e-05,4.76,-1.1096
2.934e-05,4.76,-1.1088
2.935e-05,4.68,-1.1088
2.936e-05,4.76,-1.1088
2.937e-05,4.76,-1.1088
2.938e-05,4.76,-1.1088
2.939e-05,4.92,-1.108
2.940e-05,4.76,-1.1088
2.941e-05,4.84,-1.1088
2.942e-05,4.76,-1.1088
2.943e-05,4.76,-1.108
2.944e-05,4.76,-1.1088
2.945e-05,4.84,-1.108
2.946e-05,4.76,-1.108
2.947e-05,4.76,-1.1072
2.948e-05,4.84,-1.1072
2.949e-05,4.84,-1.1072
2.950e-05,4.76,-1.108
2.951e-05,4.84,-1.1088
2.952e-05,4.76,-1.108
2.953e-05,4.76,-1.1072
2.954e-05,4.76,-1.108
2.955e-05,4.76,-1.108
2.956e-05,4.76,-1.1072
2.957e-05,4.68,-1.1072
2.958e-05,4.76,-1.1072
2.959e-05,4.76,-1.1064
2.960e-05,4.84,-1.1064
2.961e-05,4.76,-1.1064
2.962e-05,4.68,-1.1072
2.963e-05,4.68,-1.1072
2.964e-05,4.84,-1.1064
2.965e-05,4.84,-1.1064
2.966e-05,4.76,-1.1064
2.967e-05,4.84,-1.1072
2.968e-05,4.76,-1.1072
2.969e-05,4.68,-1.1056
2.970e-05,4.76,-1.1072
2.971e-05,4.76,-1.1072
2.972e-05,4.68,-1.1056
2.973e-05,4.6,-1.1064
2.974e-05,4.68,-1.1056
2.975e-05,4.76,-1.1072
2.976e-05,4.68,-1.1072
2.977e-05,4.68,-1.1072
2.978e-05,4.76,-1.1064
2.979e-05,4.76,-1.1056
2.980e-05,4.76,-1.1064
2.981e-05,4.76,-1.1064
2.982e-05,4.76,-1.1064
2.983e-05,4.68,-1.1064
2.984e-05,4.76,-1.1056
2.985e-05,4.68,-1.1056
2.986e-05,4.76,-1.1056
2.987e-05,4.76,-1.1048
2.988e-05,4.76,-1.1056
2.989e-05,4.76,-1.1056
2.990e-05,4.76,-1.1048
2.991e-05,4.76,-1.1056
2.992e-05,4.84,-1.1056
2.993e-05,4.68,-1.1056
2.994e-05,4.68,-1.1056
2.995e-05,4.76,-1.1056
2.996e-05,4.76,-1.1048
2.997e-05,4.76,-1.1056
2.998e-05,4.76,-1.1056
2.999e-05,4.68,-1.1056
3.000e-05,4.76,-1.1048
3.001e-05,4.76,-1.104
3.002e-05,4.76,-1.1048
3.003e-05,4.76,-1.104
3.004e-05,4.68,-1.1056
3.005e-05,4.68,-1.1048
3.006e-05,4.84,-1.1056
3.007e-05,4.76,-1.104
3.008e-05,4.76,-1.1048
3.009e-05,4.68,-1.1032
3.010e-05,4.76,-1.1048
3.011e-05,4.76,-1.104
3.012e-05,4.84,-1.104
3.013e-05,4.76,-1.1032
3.014e-05,4.68,-1.104
3.015e-05,4.84,-1.1032
3.016e-05,4.92,-1.104
3.017e-05,4.76,-1.1032
3.018e-05,4.76,-1.104
3.019e-05,4.68,-1.104
3.020e-05,4.76,-1.104
3.021e-05,4.92,-1.1032
3.022e-05,4.68,-1.1032
3.023e-05,4.68,-1.1032
3.024e-05,4.76,-1.1032
3.025e-05,4.76,-1.1032
3.026e-05,4.84,-1.104
3.027e-05,4.68,-1.1032
3.028e-05,4.76,-1.104
3.029e-05,4.76,-1.1032
3.030e-05,4.76,-1.1032
3.031e-05,4.76,-1.1024
3.032e-05,4.76,-1.1032
3.033e-05,4.76,-1.1024
3.034e-05,4.76,-1.1032
3.035e-05,4.76,-1.1032
3.036e-05,4.84,-1.1024
3.037e-05,4.76,-1.1024
3.038e-05,4.76,-1.1024
3.039e-05,4.68,-1.1024
3.040e-05,4.84,-1.1016
3.041e-05,4.68,-1.1024
3.042e-05,4.68,-1.1024
3.043e-05,4.76,-1.1016
3.044e-05,4.76,-1.1024
3.045e-05,4.76,-1.1016
3.046e-05,4.76,-1.1024
3.047e-05,4.76,-1.1016
3.048e-05,4.76,-1.1008
3.049e-05,4.68,-1.1008
3.050e-05,4.76,-1.1016
3.051e-05,4.76,-1.1016
3.052e-05,4.76,-1.1024
3.053e-05,4.68,-1.1016
3.054e-05,4.76,-1.1016
3.055e-05,4.68,-1.1016
3.056e-05,4.76,-1.1016
3.057e-05,4.68,-1.1016
3.058e-05,4.76,-1.1008
3.059e-05,4.84,-1.1016
3.060e-05,4.76,-1.1008
3.061e-05,4.68,-1.1016
3.062e-05,4.92,-1.1
3.063e-05,5.16,-1.1056
3.064e-05,4.84,-1.1
3.065e-05,4.6,-1.1016
3.066e-05,4.84,-1.1016
3.067e-05,5.16,-1.1008
3.068e-05,4.44,-1.1496
3.069e-05,5,-1.0808
3.070e-05,5.4,-1.1088
3.071e-05,4.76,-1.1144
3.072e-05,4.2,-1.0944
3.073e-05,4.68,-1.1
3.074e-05,5,-1.108
3.075e-05,4.6,-1.0976
3.076e-05,4.44,-1.096
3.077e-05,4.52,-1.1104
3.078e-05,4.92,-1.1024
3.079e-05,5.08,-1.0936
3.080e-05,4.84,-1.104
3.081e-05,4.44,-1.1048
3.082e-05,4.68,-1.0976
3.083e-05,5,-1.1008
3.084e-05,4.76,-1.1032
3.085e-05,4.52,-1.0984
3.086e-05,4.68,-1.1024
3.087e-05,4.92,-1.104
3.088e-05,4.76,-1.0968
3.089e-05,4.76,-1.1008
3.090e-05,4.6,-1.1072
3.091e-05,4.84,-1.1008
3.092e-05,4.84,-1.1
3.093e-05,4.68,-1.1032
3.094e-05,4.68,-1.1032
3.095e-05,4.76,-1.1008
3.096e-05,4.92,-1.1024
3.097e-05,4.76,-1.1016
3.098e-05,4.6,-1.1016
3.099e-05,4.68,-1.1032
3.100e-05,4.84,-1.1024
3.101e-05,4.84,-1.1008
3.102e-05,4.68,-1.1024
3.103e-05,4.68,-1.1048
3.104e-05,4.76,-1.1024
3.105e-05,4.84,-1.1008
3.106e-05,4.68,-1.1024
3.107e-05,4.68,-1.104
3.108e-05,4.76,-1.1032
3.109e-05,4.76,-1.1016
3.110e-05,4.68,-1.1016
3.111e-05,4.68,-1.1032
3.112e-05,4.84,-1.1032
3.113e-05,4.92,-1.1024
3.114e-05,4.84,-1.1024
3.115e-05,4.68,-1.1024
3.116e-05,4.76,-1.1032
3.117e-05,4.68,-1.1024
3.118e-05,4.76,-1.1016
3.119e-05,4.68,-1.1024
3.120e-05,4.76,-1.1032
3.121e-05,4.68,-1.1032
3.122e-05,4.84,-1.1024
3.123e-05,4.76,-1.1024
3.124e-05,4.76,-1.1032
3.125e-05,4.68,-1.1032
3.126e-05,4.84,-1.1032
3.127e-05,4.68,-1.1032
3.128e-05,4.84,-1.1024
3.129e-05,4.76,-1.1032
3.130e-05,4.76,-1.1032
3.131e-05,4.76,-1.1024
3.132e-05,4.76,-1.1032
3.133e-05,4.68,-1.104
3.134e-05,4.84,-1.1032
3.135e-05,4.84,-1.1024
3.136e-05,4.76,-1.1032
3.137e-05,4.68,-1.104
3.138e-05,4.76,-1.104
3.139e-05,4.76,-1.1032
3.140e-05,4.92,-1.1032
3.141e-05,4.76,-1.104
3.142e-05,4.76,-1.1048
3.143e-05,4.68,-1.104
3.144e-05,4.76,-1.1032
3.145e-05,4.76,-1.104
3.146e-05,4.76,-1.1048
3.147e-05,4.68,-1.104
3.148e-05,4.76,-1.104
3.149e-05,4.76,-1.104
3.150e-05,4.68,-1.1048
3.151e-05,4.76,-1.104
3.152e-05,4.84,-1.104
3.153e-05,4.76,-1.104
3.154e-05,4.76,-1.1048
3.155e-05,4.76,-1.104
3.156e-05,4.76,-1.1048
3.157e-05,4.76,-1.1032
3.158e-05,4.76,-1.1048
3.159e-05,4.68,-1.1032
3.160e-05,4.76,-1.104
3.161e-05,4.84,-1.104
3.162e-05,4.76,-1.104
3.163e-05,4.76,-1.1056
3.164e-05,4.76,-1.1048
3.165e-05,4.76,-1.104
3.166e-05,4.76,-1.1048
3.167e-05,4.76,-1.104
3.168e-05,4.68,-1.104
3.169e-05,4.68,-1.1048
3.170e-05,4.76,-1.1056
3.171e-05,4.68,-1.1056
3.172e-05,4.68,-1.1056
3.173e-05,4.68,-1.104
3.174e-05,4.76,-1.1056
3.175e-05,4.76,-1.1064
3.176e-05,4.68,-1.1048
3.177e-05,4.68,-1.1048
3.178e-05,4.76,-1.1056
3.179e-05,4.68,-1.1064
3.180e-05,4.76,-1.1056
3.181e-05,4.76,-1.1056
3.182e-05,4.68,-1.1048
3.183e-05,4.68,-1.1056
3.184e-05,4.84,-1.1056
3.185e-05,4.76,-1.1056
3.186e-05,4.76,-1.1064
3.187e-05,4.68,-1.1056
3.188e-05,4.76,-1.1056
3.189e-05,4.76,-1.1056
3.190e-05,4.76,-1.1056
3.191e-05,4.84,-1.1056
3.192e-05,4.76,-1.1064
3.193e-05,4.76,-1.1056
3.194e-05,4.84,-1.1056
3.195e-05,4.76,-1.1064
3.196e-05,4.76,-1.1072
3.197e-05,4.76,-1.1064
3.198e-05,4.76,-1.1072
3.199e-05,4.76,-1.1056
3.200e-05,4.76,-1.1064
3.201e-05,4.76,-1.1064
3.202e-05,4.76,-1.1056
3.203e-05,4.76,-1.1064
3.204e-05,4.76,-1.1064
3.205e-05,4.76,-1.1056
3.206e-05,4.76,-1.1064
3.207e-05,4.76,-1.1064
3.208e-05,4.76,-1.1064
3.209e-05,4.76,-1.1072
3.210e-05,4.76,-1.1064
3.211e-05,4.76,-1.1072
3.212e-05,4.76,-1.1064
3.213e-05,4.76,-1.1064
3.214e-05,4.76,-1.1064
3.215e-05,4.76,-1.1064
3.216e-05,4.68,-1.1072
3.217e-05,4.76,-1.108
3.218e-05,4.76,-1.1064
3.219e-05,4.76,-1.108
3.220e-05,4.76,-1.1072
3.221e-05,4.76,-1.1072
3.222e-05,4.76,-1.1072
3.223e-05,4.76,-1.108
3.224e-05,4.76,-1.108
3.225e-05,4.76,-1.108
3.226e-05,4.68,-1.108
3.227e-05,4.68,-1.1072
3.228e-05,4.84,-1.1072
3.229e-05,4.76,-1.108
3.230e-05,4.68,-1.1072
3.231e-05,4.76,-1.1072
3.232e-05,4.76,-1.1088
3.233e-05,4.76,-1.1096
3.234e-05,4.76,-1.1088
3.235e-05,4.68,-1.108
3.236e-05,4.68,-1.108
3.237e-05,4.6,-1.108
3.238e-05,4.76,-1.108
3.239e-05,4.76,-1.108
3.240e-05,4.76,-1.1088
3.241e-05,4.76,-1.108
3.242e-05,4.68,-1.1088
3.243e-05,4.76,-1.1088
3.244e-05,4.84,-1.1096
3.245e-05,4.76,-1.1096
3.246e-05,4.92,-1.1088
3.247e-05,4.76,-1.108
3.248e-05,4.68,-1.108
3.249e-05,4.76,-1.1088
3.250e-05,4.84,-1.1088
3.251e-05,4.68,-1.1088
3.252e-05,4.76,-1.1096
3.253e-05,4.76,-1.1096
3.254e-05,4.76,-1.1104
3.255e-05,4.68,-1.1088
3.256e-05,4.76,-1.108
3.257e-05,4.68,-1.1096
3.258e-05,4.76,-1.1096
3.259e-05,4.76,-1.1096
3.260e-05,4.76,-1.1096
3.261e-05,4.76,-1.1104
3.262e-05,4.76,-1.1096
3.263e-05,4.76,-1.1096
3.264e-05,4.68,-1.1104
3.265e-05,4.76,-1.1104
3.266e-05,4.76,-1.1088
3.267e-05,4.76,-1.1104
3.268e-05,4.76,-1.1096
3.269e-05,4.76,-1.1096
3.270e-05,4.76,-1.1104
3.271e-05,4.76,-1.1104
3.272e-05,4.68,-1.1096
3.273e-05,4.76,-1.1104
3.274e-05,4.76,-1.1096
3.275e-05,4.84,-1.1104
3.276e-05,4.84,-1.1096
3.277e-05,4.76,-1.1104
3.278e-05,4.76,-1.1096
3.279e-05,4.68,-1.1104
3.280e-05,4.84,-1.1104
3.281e-05,4.84,-1.1112
3.282e-05,4.76,-1.1104
3.283e-05,4.76,-1.1112
3.284e-05,4.68,-1.1112
3.285e-05,4.76,-1.1104
3.286e-05,4.76,-1.1104
3.287e-05,4.68,-1.1112
3.288e-05,4.76,-1.1104
3.289e-05,4.76,-1.1104
3.290e-05,4.76,-1.1112
3.291e-05,4.76,-1.1104
3.292e-05,4.84,-1.1104
3.293e-05,4.76,-1.1096
3.294e-05,4.84,-1.1104
3.295e-05,4.84,-1.112
3.296e-05,4.76,-1.1104
3.297e-05,4.76,-1.1112
3.298e-05,4.76,-1.1112
3.299e-05,4.76,-1.112
3.300e-05,4.76,-1.1112
3.301e-05,4.68,-1.112
3.302e-05,4.76,-1.112
3.303e-05,4.68,-1.1104
3.304e-05,4.76,-1.1112
3.305e-05,4.76,-1.112
3.306e-05,4.68,-1.1112
3.307e-05,4.76,-1.1112
3.308e-05,4.76,-1.112
3.309e-05,4.76,-1.112
3.310e-05,4.76,-1.112
3.311e-05,4.76,-1.1112
3.312e-05,4.68,-1.112
3.313e-05,4.76,-1.1104
3.314e-05,4.6,-1.112
3.315e-05,4.76,-1.112
3.316e-05,4.76,-1.1112
3.317e-05,4.76,-1.1112
3.318e-05,4.84,-1.1128
3.319e-05,4.76,-1.1128
3.320e-05,4.84,-1.1128
3.321e-05,4.76,-1.1112
3.322e-05,4.84,-1.1112
3.323e-05,4.76,-1.112
3.324e-05,4.76,-1.112
3.325e-05,4.76,-1.112
3.326e-05,4.76,-1.1112
3.327e-05,4.76,-1.1128
3.328e-05,4.68,-1.1128
3.329e-05,4.76,-1.112
3.330e-05,4.76,-1.112
3.331e-05,4.76,-1.1128
3.332e-05,4.84,-1.1128
3.333e-05,4.76,-1.112
3.334e-05,4.76,-1.112
3.335e-05,4.84,-1.1128
3.336e-05,4.76,-1.1128
3.337e-05,4.76,-1.112
3.338e-05,4.76,-1.1128
3.339e-05,4.76,-1.1136
3.340e-05,4.76,-1.1128
3.341e-05,4.76,-1.1128
3.342e-05,4.68,-1.1128
3.343e-05,4.76,-1.1136
3.344e-05,4.84,-1.1136
3.345e-05,4.84,-1.1128
3.346e-05,4.76,-1.112
3.347e-05,4.76,-1.1128
3.348e-05,4.76,-1.1136
3.349e-05,4.68,-1.1128
3.350e-05,4.84,-1.1136
3.351e-05,4.68,-1.1136
3.352e-05,4.68,-1.1152
3.353e-05,4.68,-1.1128
3.354e-05,4.76,-1.1144
3.355e-05,4.76,-1.1128
3.356e-05,4.76,-1.1128
3.357e-05,4.76,-1.1128
3.358e-05,4.68,-1.1128
3.359e-05,4.76,-1.1136
3.360e-05,4.76,-1.1136
3.361e-05,4.68,-1.1136
3.362e-05,4.76,-1.1144
3.363e-05,4.76,-1.1144
3.364e-05,4.76,-1.1144
3.365e-05,4.68,-1.1136
3.366e-05,4.76,-1.1144
3.367e-05,4.84,-1.1136
3.368e-05,4.76,-1.1152
3.369e-05,4.68,-1.1136
3.370e-05,4.76,-1.1136
3.371e-05,4.68,-1.1152
3.372e-05,4.76,-1.1152
3.373e-05,4.76,-1.1136
3.374e-05,4.76,-1.1152
3.375e-05,4.68,-1.1136
3.376e-05,4.68,-1.1152
3.377e-05,4.68,-1.1152
3.378e-05,4.68,-1.1152
3.379e-05,4.84,-1.1152
3.380e-05,4.84,-1.1144
3.381e-05,4.68,-1.1152
3.382e-05,4.84,-1.1152
3.383e-05,4.68,-1.1152
3.384e-05,4.76,-1.1152
3.385e-05,4.76,-1.1152
3.386e-05,4.76,-1.1152
3.387e-05,4.76,-1.1144
3.388e-05,4.76,-1.1152
3.389e-05,4.76,-1.1152
3.390e-05,4.76,-1.1152
3.391e-05,4.84,-1.116
3.392e-05,4.76,-1.1152
3.393e-05,4.76,-1.1152
3.394e-05,4.76,-1.116
3.395e-05,4.76,-1.116
3.396e-05,4.76,-1.116
3.397e-05,4.76,-1.116
3.398e-05,4.76,-1.1168
3.399e-05,4.76,-1.1168
3.400e-05,4.76,-1.116
3.401e-05,4.76,-1.1152
3.402e-05,4.84,-1.1152
3.403e-05,4.76,-1.116
3.404e-05,4.84,-1.116
3.405e-05,4.84,-1.1168
3.406e-05,4.76,-1.116
3.407e-05,4.76,-1.116
3.408e-05,4.68,-1.1168
3.409e-05,4.76,-1.116
3.410e-05,4.76,-1.116
3.411e-05,4.76,-1.116
3.412e-05,4.76,-1.1168
3.413e-05,4.76,-1.1168
3.414e-05,4.76,-1.116
3.415e-05,4.68,-1.116
3.416e-05,4.76,-1.116
3.417e-05,4.76,-1.116
3.418e-05,4.84,-1.116
3.419e-05,4.76,-1.1176
3.420e-05,4.76,-1.116
3.421e-05,4.76,-1.1168
3.422e-05,4.76,-1.1168
3.423e-05,4.76,-1.1176
3.424e-05,4.84,-1.1168
3.425e-05,4.68,-1.1168
3.426e-05,4.84,-1.1168
3.427e-05,4.76,-1.1176
3.428e-05,4.76,-1.1168
3.429e-05,4.76,-1.1168
3.430e-05,4.76,-1.1184
3.431e-05,4.76,-1.1168
3.432e-05,4.68,-1.1176
3.433e-05,4.76,-1.1184
3.434e-05,4.76,-1.1176
3.435e-05,4.76,-1.1184
3.436e-05,4.76,-1.1176
3.437e-05,4.68,-1.1176
3.438e-05,4.76,-1.1168
3.439e-05,4.76,-1.1184
3.440e-05,4.76,-1.1184
3.441e-05,4.84,-1.1176
3.442e-05,4.76,-1.1192
3.443e-05,4.76,-1.1184
3.444e-05,4.84,-1.1184
3.445e-05,4.76,-1.1176
3.446e-05,4.84,-1.1176
3.447e-05,4.76,-1.1176
3.448e-05,4.76,-1.1184
3.449e-05,4.76,-1.1176
3.450e-05,4.76,-1.1184
3.451e-05,4.76,-1.1184
3.452e-05,4.84,-1.1192
3.453e-05,4.76,-1.1184
3.454e-05,4.68,-1.1184
3.455e-05,4.84,-1.1184
3.456e-05,4.76,-1.1176
3.457e-05,4.76,-1.1192
3.458e-05,4.68,-1.1192
3.459e-05,4.76,-1.1184
3.460e-05,4.76,-1.1192
3.461e-05,4.76,-1.1184
3.462e-05,4.84,-1.1184
3.463e-05,4.68,-1.12
3.464e-05,4.68,-1.12
3.465e-05,4.76,-1.1184
3.466e-05,4.76,-1.1192
3.467e-05,4.68,-1.1184
3.468e-05,4.76,-1.12
3.469e-05,4.68,-1.12
3.470e-05,4.76,-1.1192
3.471e-05,4.76,-1.1192
3.472e-05,4.76,-1.1192
3.473e-05,4.76,-1.1192
3.474e-05,4.68,-1.1192
3.475e-05,4.68,-1.12
3.476e-05,4.76,-1.1184
3.477e-05,4.84,-1.12
3.478e-05,4.76,-1.1192
3.479e-05,4.84,-1.12
3.480e-05,4.76,-1.1192
3.481e-05,4.76,-1.1192
3.482e-05,4.76,-1.1192
3.483e-05,4.68,-1.12
3.484e-05,4.68,-1.1192
3.485e-05,4.76,-1.12
3.486e-05,4.76,-1.12
3.487e-05,4.68,-1.1208
3.488e-05,4.76,-1.12
3.489e-05,4.76,-1.1208
3.490e-05,4.76,-1.1192
3.491e-05,4.76,-1.12
3.492e-05,4.76,-1.1208
3.493e-05,4.84,-1.12
3.494e-05,4.76,-1.12
3.495e-05,4.76,-1.1208
3.496e-05,4.76,-1.1208
3.497e-05,4.68,-1.12
3.498e-05,4.84,-1.12
3.499e-05,4.76,-1.12
3.500e-05,4.76,-1.1208
3.501e-05,4.76,-1.12
3.502e-05,4.76,-1.1208
3.503e-05,4.84,-1.1192
3.504e-05,4.76,-1.1216
3.505e-05,4.76,-1.12
3.506e-05,4.76,-1.1208
3.507e-05,4.76,-1.1208
3.508e-05,4.76,-1.1208
3.509e-05,4.68,-1.1208
3.510e-05,4.68,-1.1208
3.511e-05,4.76,-1.1208
3.512e-05,4.76,-1.1208
3.513e-05,4.76,-1.1216
3.514e-05,4.76,-1.1208
3.515e-05,4.68,-1.1216
3.516e-05,4.84,-1.1216
3.517e-05,4.84,-1.1208
3.518e-05,4.68,-1.1216
3.519e-05,4.76,-1.1224
3.520e-05,4.76,-1.1208
3.521e-05,4.76,-1.1216
3.522e-05,4.76,-1.1216
3.523e-05,4.76,-1.1208
3.524e-05,4.84,-1.1216
3.525e-05,4.84,-1.1216
3.526e-05,4.84,-1.1216
3.527e-05,4.76,-1.1208
3.528e-05,4.76,-1.1224
3.529e-05,4.76,-1.1216
3.530e-05,4.76,-1.1216
3.531e-05,4.76,-1.1224
3.532e-05,4.68,-1.1224
3.533e-05,4.76,-1.1224
3.534e-05,4.84,-1.1232
3.535e-05,4.76,-1.1232
3.536e-05,4.76,-1.1224
3.537e-05,4.76,-1.1232
3.538e-05,4.84,-1.1208
3.539e-05,4.76,-1.1224
3.540e-05,4.84,-1.1216
3.541e-05,4.76,-1.1224
3.542e-05,4.76,-1.1216
3.543e-05,4.76,-1.1224
3.544e-05,4.84,-1.124
3.545e-05,4.84,-1.1224
3.546e-05,4.76,-1.1224
3.547e-05,4.76,-1.1224
3.548e-05,4.68,-1.1224
3.549e-05,4.76,-1.1224
3.550e-05,4.76,-1.1224
3.551e-05,4.68,-1.1232
3.552e-05,4.76,-1.124
3.553e-05,4.76,-1.1224
3.554e-05,4.84,-1.124
3.555e-05,4.76,-1.1232
3.556e-05,4.84,-1.1232
3.557e-05,4.76,-1.1224
3.558e-05,4.76,-1.1232
3.559e-05,4.76,-1.1232
3.560e-05,4.68,-1.1232
3.561e-05,4.76,-1.124
3.562e-05,4.76,-1.124
3.563e-05,4.76,-1.124
3.564e-05,4.76,-1.1224
3.565e-05,4.92,-1.124
3.566e-05,4.76,-1.124
3.567e-05,4.76,-1.124
3.568e-05,4.76,-1.124
3.569e-05,4.76,-1.124
3.570e-05,4.84,-1.124
3.571e-05,4.84,-1.124
3.572e-05,4.68,-1.124
3.573e-05,4.76,-1.124
3.574e-05,4.76,-1.124
3.575e-05,4.76,-1.124
3.576e-05,4.68,-1.124
3.577e-05,4.76,-1.1248
3.578e-05,4.76,-1.124
3.579e-05,4.84,-1.124
3.580e-05,4.76,-1.124
3.581e-05,4.76,-1.1248
3.582e-05,4.76,-1.1248
3.583e-05,4.76,-1.124
3.584e-05,4.76,-1.1256
3.585e-05,4.76,-1.1248
3.586e-05,4.84,-1.1256
3.587e-05,4.84,-1.1248
3.588e-05,4.84,-1.1248
3.589e-05,4.76,-1.124
3.590e-05,4.76,-1.1248
3.591e-05,4.76,-1.1248
3.592e-05,4.84,-1.1248
3.593e-05,4.84,-1.124
3.594e-05,4.76,-1.1256
3.595e-05,4.84,-1.1248
3.596e-05,4.84,-1.124
3.597e-05,4.76,-1.1256
3.598e-05,4.84,-1.1248
3.599e-05,4.76,-1.1248
3.600e-05,4.76,-1.1248
3.601e-05,4.76,-1.1256
3.602e-05,4.84,-1.1264
3.603e-05,4.76,-1.1256
3.604e-05,4.76,-1.1264
3.605e-05,4.84,-1.1272
3.606e-05,4.76,-1.1256
3.607e-05,4.76,-1.1256
3.608e-05,4.76,-1.1256
3.609e-05,4.76,-1.1256
3.610e-05,4.84,-1.1264
3.611e-05,4.76,-1.1264
3.612e-05,4.84,-1.1248
3.613e-05,4.76,-1.1264
3.614e-05,4.84,-1.1264
3.615e-05,4.76,-1.1264
3.616e-05,4.76,-1.1264
3.617e-05,4.76,-1.1256
3.618e-05,4.84,-1.1256
3.619e-05,4.76,-1.1264
3.620e-05,4.76,-1.1264
3.621e-05,4.76,-1.1264
3.622e-05,4.76,-1.1264
3.623e-05,4.92,-1.1256
3.624e-05,4.76,-1.1256
3.625e-05,4.76,-1.1264
3.626e-05,4.76,-1.1264
3.627e-05,4.76,-1.128
3.628e-05,4.68,-1.1256
3.629e-05,4.76,-1.1272
3.630e-05,4.76,-1.1272
3.631e-05,4.84,-1.1264
3.632e-05,4.76,-1.1264
3.633e-05,4.68,-1.1256
3.634e-05,4.76,-1.1264
3.635e-05,4.84,-1.1288
3.636e-05,4.76,-1.1272
3.637e-05,4.84,-1.124
3.638e-05,4.68,-1.1264
3.639e-05,4.68,-1.1288
3.640e-05,5,-1.1256
3.641e-05,4.84,-1.1232
3.642e-05,4.52,-1.1096
3.643e-05,4.76,-1.1208
3.644e-05,4.76,-1.128
3.645e-05,4.92,-1.1224
3.646e-05,4.92,-1.1104
3.647e-05,4.36,-1.1344
3.648e-05,4.76,-1.1264
3.649e-05,5.24,-1.1312
3.650e-05,4.84,-1.1168
3.651e-05,3.88,-1.1264
3.652e-05,4.28,-1.1312
3.653e-05,5.64,-1.1328
3.654e-05,5.48,-1.12
3.655e-05,4.2,-1.1208
3.656e-05,3.8,-1.1336
3.657e-05,5.08,-1.1304
3.658e-05,5.88,-1.1256
3.659e-05,5.08,-1.12
3.660e-05,3.88,-1.1312
3.661e-05,4.12,-1.1288
3.662e-05,5.32,-1.1248
3.663e-05,5.4,-1.1208
3.664e-05,4.52,-1.1288
3.665e-05,4.2,-1.128
3.666e-05,4.84,-1.1264
3.667e-05,5.16,-1.1208
3.668e-05,4.76,-1.1256
3.669e-05,4.6,-1.1288
3.670e-05,4.84,-1.1272
3.671e-05,4.92,-1.1216
3.672e-05,4.68,-1.1224
3.673e-05,4.36,-1.128
3.674e-05,4.92,-1.1288
3.675e-05,5.16,-1.1232
3.676e-05,4.84,-1.1216
3.677e-05,4.28,-1.1256
3.678e-05,4.6,-1.128
3.679e-05,5.16,-1.1256
3.680e-05,5.08,-1.1224
3.681e-05,4.44,-1.124
3.682e-05,4.36,-1.1272
3.683e-05,4.84,-1.1256
3.684e-05,5.24,-1.1232
3.685e-05,4.76,-1.1232
3.686e-05,4.44,-1.1256
3.687e-05,4.76,-1.1256
3.688e-05,5,-1.1224
3.689e-05,4.92,-1.1224
3.690e-05,4.6,-1.1256
3.691e-05,4.68,-1.1264
3.692e-05,4.84,-1.1232
3.693e-05,4.92,-1.1224
3.694e-05,4.68,-1.124
3.695e-05,4.6,-1.124
3.696e-05,4.84,-1.1248
3.697e-05,4.92,-1.1216
3.698e-05,4.68,-1.1216
3.699e-05,4.6,-1.124
3.700e-05,4.68,-1.1248
3.701e-05,4.92,-1.1232
3.702e-05,4.84,-1.1224
3.703e-05,4.68,-1.124
3.704e-05,4.76,-1.1248
3.705e-05,4.76,-1.1224
3.706e-05,4.84,-1.1224
3.707e-05,4.68,-1.124
3.708e-05,4.6,-1.1248
3.709e-05,4.76,-1.1224
3.710e-05,4.84,-1.1216
3.711e-05,4.76,-1.1216
3.712e-05,4.6,-1.1232
3.713e-05,4.76,-1.124
3.714e-05,4.92,-1.1224
3.715e-05,4.68,-1.1224
3.716e-05,4.68,-1.1232
3.717e-05,4.76,-1.124
3.718e-05,4.84,-1.1216
3.719e-05,4.84,-1.1224
3.720e-05,4.76,-1.1232
3.721e-05,4.6,-1.1224
3.722e-05,4.76,-1.1216
3.723e-05,4.76,-1.1208
3.724e-05,4.68,-1.1216
3.725e-05,4.68,-1.1216
3.726e-05,4.84,-1.1232
3.727e-05,4.84,-1.1208
3.728e-05,4.76,-1.1224
3.729e-05,4.76,-1.1224
3.730e-05,4.76,-1.1224
3.731e-05,4.84,-1.1208
3.732e-05,4.76,-1.1208
3.733e-05,4.68,-1.1216
3.734e-05,4.84,-1.1216
3.735e-05,4.84,-1.1208
3.736e-05,4.84,-1.1208
3.737e-05,4.76,-1.1208
3.738e-05,4.68,-1.1216
3.739e-05,4.68,-1.1208
3.740e-05,4.76,-1.12
3.741e-05,4.84,-1.1208
3.742e-05,4.76,-1.1208
3.743e-05,4.76,-1.1208
3.744e-05,4.84,-1.1208
3.745e-05,4.76,-1.1208
3.746e-05,4.76,-1.12
3.747e-05,4.76,-1.1216
