Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
2.482e-05,-0.1,9.364,0.0451
2.483e-05,0.3,9.356,0.0453
2.484e-05,0.3,9.34,0.0451
2.485e-05,0.1,9.348,0.0451
2.486e-05,0.1,9.348,0.0453
2.487e-05,-0.1,9.348,0.0453
2.488e-05,0.3,9.332,0.0453
2.489e-05,0.3,9.332,0.0453
2.490e-05,0.1,9.34,0.0453
2.491e-05,0.7,9.332,0.0451
2.492e-05,0.5,9.34,0.0453
2.493e-05,0.3,9.34,0.0451
2.494e-05,0.3,9.34,0.0453
2.495e-05,0.3,9.348,0.0451
2.496e-05,0.5,9.34,0.0453
2.497e-05,0.5,9.348,0.0457
2.498e-05,0.3,9.356,0.0455
2.499e-05,0.5,9.364,0.0455
2.500e-05,0.5,9.356,0.0453
2.501e-05,0.7,9.356,0.0453
2.502e-05,0.3,9.364,0.0453
2.503e-05,0.5,9.364,0.0453
2.504e-05,0.5,9.38,0.0453
2.505e-05,0.5,9.364,0.0455
2.506e-05,0.3,9.372,0.0449
2.507e-05,0.5,9.38,0.0457
2.508e-05,0.5,9.372,0.0451
2.509e-05,0.5,9.364,0.0453
2.510e-05,0.3,9.364,0.0455
2.511e-05,0.3,9.364,0.0455
2.512e-05,0.5,9.364,0.0453
2.513e-05,0.1,9.364,0.0455
2.514e-05,0.3,9.364,0.0453
2.515e-05,0.3,9.364,0.0457
2.516e-05,0.1,9.364,0.0453
2.517e-05,0.1,9.364,0.0455
2.518e-05,0.3,9.356,0.0451
2.519e-05,0.1,9.356,0.0453
2.520e-05,0.3,9.348,0.0453
2.521e-05,0.3,9.364,0.0455
2.522e-05,0.3,9.356,0.0453
2.523e-05,0.1,9.364,0.0453
2.524e-05,0.1,9.356,0.0453
2.525e-05,0.5,9.356,0.0453
2.526e-05,0.3,9.348,0.0455
2.527e-05,0.1,9.364,0.0455
2.528e-05,0.5,9.356,0.0453
2.529e-05,0.5,9.364,0.0453
2.530e-05,0.5,9.364,0.0453
2.531e-05,0.3,9.372,0.0453
2.532e-05,0.5,9.372,0.0449
2.533e-05,0.7,9.372,0.0453
2.534e-05,0.5,9.372,0.0453
2.535e-05,0.3,9.364,0.0453
2.536e-05,0.3,9.372,0.0455
2.537e-05,0.3,9.364,0.0457
2.538e-05,0.3,9.38,0.0451
2.539e-05,0.3,9.38,0.0453
2.540e-05,0.3,9.372,0.0453
2.541e-05,0.3,9.372,0.0453
2.542e-05,0.5,9.372,0.0453
2.543e-05,0.3,9.372,0.0455
2.544e-05,0.3,9.372,0.0453
2.545e-05,0.3,9.372,0.0453
2.546e-05,0.3,9.38,0.0455
2.547e-05,0.3,9.372,0.0451
2.548e-05,0.5,9.364,0.0453
2.549e-05,0.3,9.372,0.0453
2.550e-05,0.3,9.372,0.0451
2.551e-05,0.3,9.372,0.0455
2.552e-05,0.3,9.364,0.0453
2.553e-05,0.5,9.372,0.0457
2.554e-05,0.5,9.364,0.0451
2.555e-05,0.3,9.372,0.0453
2.556e-05,0.3,9.38,0.0455
2.557e-05,0.3,9.364,0.0457
2.558e-05,0.3,9.372,0.0453
2.559e-05,0.3,9.364,0.0455
2.560e-05,0.3,9.364,0.0451
2.561e-05,0.3,9.372,0.0453
2.562e-05,0.3,9.372,0.0453
2.563e-05,0.5,9.38,0.0459
2.564e-05,0.3,9.364,0.0453
2.565e-05,0.5,9.372,0.0457
2.566e-05,0.5,9.38,0.0455
2.567e-05,0.3,9.38,0.0455
2.568e-05,0.3,9.38,0.0451
2.569e-05,0.3,9.38,0.0453
2.570e-05,0.5,9.372,0.0453
2.571e-05,0.3,9.38,0.0453
2.572e-05,0.5,9.38,0.0455
2.573e-05,0.3,9.38,0.0453
2.574e-05,0.5,9.388,0.0455
2.575e-05,0.3,9.38,0.0453
2.576e-05,0.3,9.388,0.0455
2.577e-05,0.3,9.38,0.0453
2.578e-05,0.3,9.388,0.0453
2.579e-05,0.3,9.38,0.0453
2.580e-05,0.3,9.38,0.0457
2.581e-05,0.3,9.38,0.0457
2.582e-05,0.1,9.388,0.0455
2.583e-05,0.3,9.38,0.0449
2.584e-05,0.3,9.388,0.0453
2.585e-05,0.3,9.38,0.0455
2.586e-05,0.3,9.38,0.0451
2.587e-05,0.3,9.38,0.0455
2.588e-05,0.1,9.372,0.0453
2.589e-05,0.5,9.38,0.0453
2.590e-05,0.5,9.388,0.0455
2.591e-05,0.3,9.372,0.0455
2.592e-05,0.1,9.38,0.0455
2.593e-05,0.3,9.38,0.0457
2.594e-05,0.5,9.38,0.0449
2.595e-05,0.3,9.372,0.0457
2.596e-05,0.5,9.38,0.0455
2.597e-05,0.3,9.388,0.0455
2.598e-05,0.5,9.38,0.0457
2.599e-05,0.5,9.388,0.0455
2.600e-05,0.3,9.38,0.0455
2.601e-05,0.5,9.396,0.0457
2.602e-05,0.5,9.388,0.0459
2.603e-05,0.3,9.388,0.0453
2.604e-05,0.5,9.396,0.0453
2.605e-05,0.3,9.388,0.0457
2.606e-05,0.5,9.396,0.0453
2.607e-05,0.3,9.38,0.0453
2.608e-05,0.5,9.388,0.0453
2.609e-05,0.1,9.396,0.0455
2.610e-05,0.5,9.396,0.0455
2.611e-05,0.3,9.38,0.0451
2.612e-05,0.1,9.396,0.0453
2.613e-05,0.3,9.388,0.0455
2.614e-05,0.3,9.396,0.0455
2.615e-05,0.3,9.388,0.0455
2.616e-05,0.5,9.396,0.0453
2.617e-05,0.5,9.396,0.0457
2.618e-05,0.3,9.396,0.0457
2.619e-05,0.5,9.388,0.0453
2.620e-05,0.5,9.396,0.0455
2.621e-05,0.3,9.396,0.0451
2.622e-05,0.7,9.38,0.0455
2.623e-05,0.3,9.388,0.0453
2.624e-05,0.3,9.388,0.0455
2.625e-05,0.3,9.388,0.0457
2.626e-05,0.3,9.388,0.0451
2.627e-05,0.3,9.388,0.0451
2.628e-05,0.5,9.396,0.0453
2.629e-05,0.5,9.388,0.0455
2.630e-05,0.3,9.388,0.0455
2.631e-05,0.3,9.404,0.0455
2.632e-05,0.3,9.388,0.0453
2.633e-05,0.5,9.388,0.0453
2.634e-05,0.1,9.388,0.0453
2.635e-05,0.5,9.388,0.0453
2.636e-05,0.3,9.388,0.0455
2.637e-05,0.3,9.396,0.0453
2.638e-05,0.3,9.396,0.0453
2.639e-05,0.3,9.396,0.0451
2.640e-05,0.3,9.396,0.0455
2.641e-05,0.3,9.396,0.0451
2.642e-05,0.3,9.396,0.0455
2.643e-05,0.3,9.396,0.0455
2.644e-05,0.5,9.396,0.0453
2.645e-05,0.5,9.396,0.0459
2.646e-05,0.5,9.404,0.0453
2.647e-05,0.3,9.396,0.0455
2.648e-05,0.3,9.396,0.0457
2.649e-05,0.3,9.396,0.0455
2.650e-05,0.3,9.404,0.0455
2.651e-05,0.3,9.396,0.0451
2.652e-05,0.3,9.396,0.0457
2.653e-05,0.1,9.396,0.0453
2.654e-05,0.5,9.396,0.0455
2.655e-05,0.3,9.388,0.0453
2.656e-05,0.5,9.396,0.0459
2.657e-05,0.1,9.404,0.0455
2.658e-05,0.3,9.404,0.0453
2.659e-05,0.3,9.404,0.0455
2.660e-05,0.3,9.396,0.0455
2.661e-05,0.3,9.404,0.0455
2.662e-05,0.3,9.396,0.0453
2.663e-05,0.5,9.404,0.0459
2.664e-05,0.3,9.396,0.0457
2.665e-05,0.5,9.396,0.0453
2.666e-05,0.3,9.396,0.0455
2.667e-05,0.5,9.404,0.0455
2.668e-05,0.3,9.404,0.0453
2.669e-05,0.3,9.404,0.0451
2.670e-05,0.1,9.396,0.0455
2.671e-05,0.1,9.404,0.0455
2.672e-05,0.3,9.396,0.0451
2.673e-05,0.5,9.404,0.0453
2.674e-05,0.3,9.396,0.0453
2.675e-05,0.3,9.404,0.0455
2.676e-05,0.3,9.404,0.0459
2.677e-05,0.3,9.404,0.0457
2.678e-05,0.3,9.404,0.0455
2.679e-05,0.3,9.404,0.0455
2.680e-05,0.1,9.396,0.0457
2.681e-05,0.3,9.404,0.0453
2.682e-05,0.5,9.404,0.0453
2.683e-05,0.1,9.412,0.0457
2.684e-05,0.3,9.396,0.0453
2.685e-05,0.3,9.404,0.0457
2.686e-05,0.3,9.404,0.0457
2.687e-05,-0.1,9.404,0.0451
2.688e-05,0.1,9.412,0.0453
2.689e-05,0.3,9.404,0.0457
2.690e-05,0.3,9.404,0.0457
2.691e-05,0.3,9.404,0.0457
2.692e-05,0.5,9.412,0.0455
2.693e-05,0.3,9.412,0.0457
2.694e-05,0.3,9.404,0.0453
2.695e-05,0.3,9.396,0.0459
2.696e-05,0.5,9.412,0.0455
2.697e-05,0.3,9.412,0.0455
2.698e-05,0.5,9.412,0.0453
2.699e-05,0.3,9.412,0.0457
2.700e-05,0.5,9.404,0.0455
2.701e-05,0.5,9.412,0.0455
2.702e-05,0.3,9.404,0.0455
2.703e-05,0.7,9.404,0.0457
2.704e-05,0.5,9.412,0.0455
2.705e-05,0.3,9.404,0.0457
2.706e-05,0.3,9.396,0.0453
2.707e-05,0.3,9.412,0.0457
2.708e-05,0.5,9.412,0.0455
2.709e-05,0.3,9.404,0.0455
2.710e-05,0.3,9.412,0.0461
2.711e-05,0.5,9.404,0.0455
2.712e-05,0.7,9.412,0.0455
2.713e-05,0.5,9.412,0.0455
2.714e-05,0.5,9.412,0.0455
2.715e-05,0.3,9.412,0.0453
2.716e-05,0.3,9.412,0.0455
2.717e-05,0.3,9.412,0.0455
2.718e-05,0.3,9.412,0.0457
2.719e-05,0.5,9.412,0.0455
2.720e-05,0.3,9.412,0.0453
2.721e-05,0.3,9.404,0.0455
2.722e-05,0.3,9.42,0.0457
2.723e-05,0.1,9.412,0.0455
2.724e-05,0.5,9.404,0.0455
2.725e-05,0.5,9.404,0.0453
2.726e-05,0.3,9.412,0.0455
2.727e-05,0.3,9.412,0.0455
2.728e-05,0.1,9.42,0.0457
2.729e-05,0.3,9.412,0.0459
2.730e-05,0.1,9.412,0.0455
2.731e-05,0.1,9.412,0.0453
2.732e-05,0.1,9.42,0.0455
2.733e-05,0.3,9.412,0.0457
2.734e-05,0.5,9.404,0.0457
2.735e-05,0.3,9.42,0.0455
2.736e-05,0.3,9.42,0.0457
2.737e-05,0.1,9.42,0.0455
2.738e-05,0.3,9.42,0.0457
2.739e-05,0.3,9.412,0.0457
2.740e-05,0.3,9.42,0.0455
2.741e-05,0.5,9.42,0.0455
2.742e-05,0.3,9.42,0.0453
2.743e-05,0.1,9.42,0.0453
2.744e-05,0.5,9.42,0.0453
2.745e-05,0.5,9.412,0.0455
2.746e-05,0.5,9.42,0.0459
2.747e-05,0.3,9.412,0.0453
2.748e-05,0.5,9.428,0.0453
2.749e-05,0.3,9.412,0.0455
2.750e-05,0.1,9.42,0.0457
2.751e-05,0.3,9.42,0.0455
2.752e-05,0.3,9.428,0.0459
2.753e-05,0.3,9.412,0.0459
2.754e-05,0.5,9.412,0.0457
2.755e-05,0.3,9.42,0.0459
2.756e-05,0.3,9.412,0.0459
2.757e-05,0.3,9.42,0.0451
2.758e-05,0.3,9.42,0.0457
2.759e-05,0.3,9.42,0.0453
2.760e-05,0.3,9.412,0.0459
2.761e-05,0.3,9.428,0.0461
2.762e-05,0.5,9.428,0.0457
2.763e-05,0.3,9.412,0.0455
2.764e-05,0.3,9.42,0.0455
2.765e-05,0.3,9.412,0.0457
2.766e-05,0.3,9.42,0.0459
2.767e-05,0.3,9.42,0.0459
2.768e-05,0.5,9.42,0.0457
2.769e-05,0.1,9.42,0.0457
2.770e-05,0.3,9.42,0.0453
2.771e-05,0.5,9.42,0.0455
2.772e-05,0.5,9.42,0.0459
2.773e-05,0.5,9.42,0.0457
2.774e-05,0.3,9.428,0.0453
2.775e-05,0.3,9.428,0.0453
2.776e-05,0.5,9.42,0.0457
2.777e-05,0.3,9.42,0.0459
2.778e-05,0.3,9.428,0.0457
2.779e-05,0.3,9.428,0.0453
2.780e-05,0.3,9.42,0.0455
2.781e-05,0.3,9.428,0.0453
2.782e-05,0.3,9.412,0.0455
2.783e-05,0.1,9.42,0.0457
2.784e-05,0.3,9.42,0.0453
2.785e-05,0.3,9.428,0.0459
2.786e-05,0.3,9.42,0.0455
2.787e-05,0.3,9.42,0.0459
2.788e-05,0.3,9.42,0.0453
2.789e-05,0.3,9.42,0.0457
2.790e-05,0.3,9.428,0.0459
2.791e-05,0.3,9.428,0.0461
2.792e-05,0.3,9.42,0.0453
2.793e-05,0.5,9.428,0.0455
2.794e-05,0.3,9.436,0.0453
2.795e-05,0.3,9.428,0.0461
2.796e-05,0.3,9.428,0.0455
2.797e-05,0.3,9.436,0.0455
2.798e-05,0.5,9.428,0.0453
2.799e-05,0.5,9.428,0.0455
2.800e-05,0.3,9.428,0.0455
2.801e-05,0.3,9.42,0.0457
2.802e-05,0.3,9.428,0.0455
2.803e-05,0.3,9.436,0.0453
2.804e-05,0.5,9.42,0.0457
2.805e-05,0.3,9.428,0.0455
2.806e-05,0.5,9.428,0.0455
2.807e-05,0.3,9.42,0.0457
2.808e-05,0.3,9.428,0.0459
2.809e-05,0.3,9.428,0.0453
2.810e-05,0.5,9.428,0.0463
2.811e-05,0.3,9.42,0.0457
2.812e-05,0.3,9.428,0.0453
2.813e-05,0.5,9.428,0.0453
2.814e-05,0.3,9.428,0.0457
2.815e-05,0.3,9.428,0.0455
2.816e-05,0.3,9.436,0.0459
2.817e-05,0.3,9.428,0.0455
2.818e-05,0.3,9.436,0.0461
2.819e-05,0.3,9.428,0.0455
2.820e-05,0.3,9.436,0.0459
2.821e-05,0.5,9.436,0.0453
2.822e-05,0.3,9.428,0.0453
2.823e-05,0.5,9.428,0.0457
2.824e-05,0.3,9.42,0.0461
2.825e-05,0.3,9.428,0.0455
2.826e-05,0.3,9.436,0.0455
2.827e-05,0.3,9.436,0.0457
2.828e-05,0.3,9.428,0.0455
2.829e-05,0.3,9.436,0.0455
2.830e-05,0.3,9.428,0.0453
2.831e-05,0.3,9.436,0.0461
2.832e-05,0.5,9.428,0.0455
2.833e-05,0.3,9.428,0.0455
2.834e-05,0.3,9.436,0.0455
2.835e-05,0.3,9.436,0.0455
2.836e-05,0.3,9.42,0.0455
2.837e-05,0.3,9.436,0.0455
2.838e-05,0.3,9.428,0.0459
2.839e-05,0.5,9.436,0.0459
2.840e-05,0.3,9.428,0.0457
2.841e-05,-0.1,9.428,0.0459
2.842e-05,0.3,9.436,0.0459
2.843e-05,0.5,9.436,0.0455
2.844e-05,0.5,9.428,0.0455
2.845e-05,0.5,9.436,0.0457
2.846e-05,0.3,9.428,0.0461
2.847e-05,0.5,9.428,0.0457
2.848e-05,0.7,9.436,0.0453
2.849e-05,0.5,9.436,0.0461
2.850e-05,0.5,9.436,0.0457
2.851e-05,0.3,9.436,0.0455
2.852e-05,0.3,9.436,0.0455
2.853e-05,0.1,9.436,0.0455
2.854e-05,0.3,9.428,0.0455
2.855e-05,0.1,9.428,0.0459
2.856e-05,0.3,9.436,0.0459
2.857e-05,0.3,9.428,0.0457
2.858e-05,0.3,9.436,0.0457
2.859e-05,0.5,9.436,0.0457
2.860e-05,0.3,9.436,0.0453
2.861e-05,0.5,9.444,0.0457
2.862e-05,0.3,9.436,0.0455
2.863e-05,0.3,9.436,0.0457
2.864e-05,0.3,9.436,0.0453
2.865e-05,0.5,9.436,0.0453
2.866e-05,0.3,9.436,0.0463
2.867e-05,0.1,9.444,0.0453
2.868e-05,0.5,9.428,0.0453
2.869e-05,0.3,9.428,0.0455
2.870e-05,0.3,9.444,0.0459
2.871e-05,0.3,9.444,0.0455
2.872e-05,0.5,9.444,0.0457
2.873e-05,0.3,9.436,0.0457
2.874e-05,0.3,9.444,0.0457
2.875e-05,0.3,9.436,0.0455
2.876e-05,0.3,9.436,0.0455
2.877e-05,0.3,9.436,0.0457
2.878e-05,0.3,9.436,0.0461
2.879e-05,0.3,9.436,0.0455
2.880e-05,0.5,9.436,0.0459
2.881e-05,0.3,9.444,0.0457
2.882e-05,0.5,9.444,0.0457
2.883e-05,0.5,9.444,0.0455
2.884e-05,0.3,9.444,0.0457
2.885e-05,0.5,9.452,0.0459
2.886e-05,0.1,9.436,0.0459
2.887e-05,0.3,9.436,0.0457
2.888e-05,0.3,9.444,0.0457
2.889e-05,0.3,9.436,0.0455
2.890e-05,0.3,9.436,0.0457
2.891e-05,0.3,9.436,0.0459
2.892e-05,0.5,9.444,0.0455
2.893e-05,0.3,9.436,0.0457
2.894e-05,0.1,9.444,0.0457
2.895e-05,0.5,9.444,0.0457
2.896e-05,0.3,9.444,0.0457
2.897e-05,0.3,9.436,0.0459
2.898e-05,0.3,9.444,0.0457
2.899e-05,0.3,9.444,0.0457
2.900e-05,0.3,9.436,0.0459
2.901e-05,0.3,9.436,0.0457
2.902e-05,0.3,9.436,0.0457
2.903e-05,0.5,9.444,0.0457
2.904e-05,0.3,9.452,0.0459
2.905e-05,0.5,9.444,0.0453
2.906e-05,0.3,9.452,0.0453
2.907e-05,0.3,9.436,0.0455
2.908e-05,1.1,9.452,0.0459
2.909e-05,2.1,9.436,0.0459
2.910e-05,2.7,9.428,0.0459
2.911e-05,2.5,9.428,0.0457
2.912e-05,3.1,9.412,0.0455
2.913e-05,3.9,9.356,0.0459
2.914e-05,4.3,9.428,0.0453
2.915e-05,3.7,9.452,0.0451
2.916e-05,3.3,9.404,0.0449
2.917e-05,3.1,9.308,0.0459
2.918e-05,3.5,9.348,0.0449
2.919e-05,3.7,9.372,0.0449
2.920e-05,3.9,9.364,0.0451
2.921e-05,3.7,9.284,0.0457
2.922e-05,3.5,9.324,0.0453
2.923e-05,3.7,9.42,0.0443
2.924e-05,3.7,9.476,0.0453
2.925e-05,3.7,9.476,0.0461
2.926e-05,3.3,9.444,0.0465
2.927e-05,3.3,9.42,0.0455
2.928e-05,3.9,9.396,0.0449
2.929e-05,3.5,9.372,0.0457
2.930e-05,3.7,9.396,0.0463
2.931e-05,3.9,9.46,0.0461
2.932e-05,3.5,9.516,0.0459
2.933e-05,3.9,9.452,0.0457
2.934e-05,4.3,9.412,0.0455
2.935e-05,4.5,9.38,0.0455
2.936e-05,4.9,9.404,0.0451
2.937e-05,4.5,9.42,0.0459
2.938e-05,4.3,9.436,0.0459
2.939e-05,4.3,9.436,0.0461
2.940e-05,4.5,9.452,0.0455
2.941e-05,4.7,9.428,0.0455
2.942e-05,4.9,9.404,0.0457
2.943e-05,4.7,9.396,0.0455
2.944e-05,4.9,9.412,0.0457
2.945e-05,4.5,9.46,0.0457
2.946e-05,4.5,9.444,0.0457
2.947e-05,4.7,9.428,0.0459
2.948e-05,4.7,9.412,0.0453
2.949e-05,4.5,9.412,0.0453
2.950e-05,4.9,9.396,0.0451
2.951e-05,4.5,9.404,0.0457
2.952e-05,4.5,9.428,0.0455
2.953e-05,4.5,9.436,0.0453
2.954e-05,4.5,9.428,0.0455
2.955e-05,4.5,9.396,0.0455
2.956e-05,4.7,9.404,0.0457
2.957e-05,4.7,9.42,0.0459
2.958e-05,4.7,9.428,0.0449
2.959e-05,4.3,9.436,0.0455
2.960e-05,4.7,9.42,0.0459
2.961e-05,4.5,9.42,0.0459
2.962e-05,4.7,9.428,0.0453
2.963e-05,4.5,9.412,0.0457
2.964e-05,4.7,9.412,0.0457
2.965e-05,4.5,9.412,0.0455
2.966e-05,4.5,9.42,0.0457
2.967e-05,4.5,9.42,0.0457
2.968e-05,4.5,9.42,0.0457
2.969e-05,4.5,9.412,0.0455
2.970e-05,4.5,9.428,0.0453
2.971e-05,4.7,9.404,0.0453
2.972e-05,4.5,9.42,0.0461
2.973e-05,4.5,9.42,0.0455
2.974e-05,4.5,9.42,0.0453
2.975e-05,4.7,9.42,0.0459
2.976e-05,4.5,9.412,0.0459
2.977e-05,4.5,9.412,0.0457
2.978e-05,4.5,9.412,0.0455
2.979e-05,4.7,9.404,0.0455
2.980e-05,4.7,9.42,0.0457
2.981e-05,4.7,9.412,0.0457
2.982e-05,4.7,9.412,0.0459
2.983e-05,4.5,9.42,0.0453
2.984e-05,4.5,9.412,0.0453
2.985e-05,4.5,9.412,0.0457
2.986e-05,4.7,9.412,0.0455
2.987e-05,4.7,9.412,0.0459
2.988e-05,4.5,9.42,0.0455
2.989e-05,4.5,9.412,0.0457
2.990e-05,4.5,9.412,0.0453
2.991e-05,4.7,9.42,0.0453
2.992e-05,4.5,9.412,0.0455
2.993e-05,4.5,9.404,0.0455
2.994e-05,4.5,9.42,0.0451
2.995e-05,4.7,9.412,0.0457
2.996e-05,4.5,9.42,0.0457
2.997e-05,4.5,9.412,0.0457
2.998e-05,4.7,9.42,0.0453
2.999e-05,4.7,9.412,0.0453
3.000e-05,4.5,9.412,0.0455
3.001e-05,4.7,9.412,0.0453
3.002e-05,4.5,9.412,0.0455
3.003e-05,4.5,9.42,0.0453
3.004e-05,4.5,9.412,0.0457
3.005e-05,4.5,9.412,0.0457
3.006e-05,4.5,9.404,0.0457
3.007e-05,4.7,9.412,0.0451
3.008e-05,4.5,9.412,0.0453
3.009e-05,4.5,9.412,0.0453
3.010e-05,4.5,9.412,0.0455
3.011e-05,4.5,9.412,0.0455
3.012e-05,4.7,9.404,0.0455
3.013e-05,4.7,9.404,0.0455
3.014e-05,4.5,9.412,0.0453
3.015e-05,4.7,9.412,0.0457
3.016e-05,4.5,9.412,0.0455
3.017e-05,4.7,9.404,0.0457
3.018e-05,4.5,9.404,0.0453
3.019e-05,4.5,9.404,0.0453
3.020e-05,4.5,9.412,0.0457
3.021e-05,4.5,9.404,0.0455
3.022e-05,4.7,9.404,0.0461
3.023e-05,4.5,9.412,0.0453
3.024e-05,4.7,9.404,0.0457
3.025e-05,4.5,9.404,0.0457
3.026e-05,4.7,9.412,0.0457
3.027e-05,4.7,9.404,0.0457
3.028e-05,4.3,9.404,0.0457
3.029e-05,4.7,9.404,0.0455
3.030e-05,4.5,9.404,0.0459
3.031e-05,4.5,9.404,0.0457
3.032e-05,4.7,9.404,0.0457
3.033e-05,4.9,9.404,0.0455
3.034e-05,4.5,9.412,0.0453
3.035e-05,4.7,9.404,0.0453
3.036e-05,4.5,9.404,0.0451
3.037e-05,4.7,9.396,0.0457
3.038e-05,4.5,9.412,0.0455
3.039e-05,4.5,9.396,0.0457
3.040e-05,4.7,9.396,0.0453
3.041e-05,4.5,9.396,0.0455
3.042e-05,4.7,9.404,0.0453
3.043e-05,4.5,9.404,0.0455
3.044e-05,4.5,9.388,0.0451
3.045e-05,4.5,9.396,0.0453
3.046e-05,4.5,9.404,0.0453
3.047e-05,4.5,9.404,0.0453
3.048e-05,4.5,9.404,0.0457
3.049e-05,4.5,9.404,0.0457
3.050e-05,4.5,9.396,0.0453
3.051e-05,4.7,9.396,0.0455
3.052e-05,4.5,9.396,0.0455
3.053e-05,4.5,9.388,0.0455
3.054e-05,4.5,9.404,0.0457
3.055e-05,4.7,9.396,0.0451
3.056e-05,4.5,9.396,0.0453
3.057e-05,4.5,9.396,0.0457
3.058e-05,4.5,9.388,0.0453
3.059e-05,4.7,9.396,0.0453
3.060e-05,4.5,9.396,0.0455
3.061e-05,4.7,9.396,0.0455
3.062e-05,4.5,9.396,0.0455
3.063e-05,4.7,9.396,0.0455
3.064e-05,4.5,9.396,0.0453
3.065e-05,4.3,9.388,0.0453
3.066e-05,4.5,9.396,0.0455
3.067e-05,4.7,9.396,0.0455
3.068e-05,4.5,9.404,0.0455
3.069e-05,4.7,9.396,0.0459
3.070e-05,4.7,9.404,0.0453
3.071e-05,4.7,9.388,0.0457
3.072e-05,4.5,9.388,0.0455
3.073e-05,4.7,9.38,0.0455
3.074e-05,4.5,9.388,0.0453
3.075e-05,4.7,9.38,0.0455
3.076e-05,4.3,9.388,0.0457
3.077e-05,4.7,9.396,0.0453
3.078e-05,4.5,9.396,0.0455
3.079e-05,4.5,9.396,0.0455
3.080e-05,4.7,9.388,0.0453
3.081e-05,4.5,9.388,0.0455
3.082e-05,4.7,9.396,0.0455
3.083e-05,4.9,9.396,0.0457
3.084e-05,4.5,9.396,0.0453
3.085e-05,4.5,9.388,0.0457
3.086e-05,4.9,9.388,0.0457
3.087e-05,4.5,9.388,0.0453
3.088e-05,4.7,9.396,0.0459
3.089e-05,4.7,9.388,0.0453
3.090e-05,4.5,9.388,0.0455
3.091e-05,4.7,9.388,0.0455
3.092e-05,4.7,9.38,0.0455
3.093e-05,4.5,9.388,0.0455
3.094e-05,4.5,9.38,0.0457
3.095e-05,4.5,9.388,0.0455
3.096e-05,4.5,9.396,0.0451
3.097e-05,4.5,9.388,0.0453
3.098e-05,4.5,9.388,0.0455
3.099e-05,4.7,9.396,0.0453
3.100e-05,4.7,9.396,0.0453
3.101e-05,4.7,9.388,0.0453
3.102e-05,4.5,9.38,0.0453
3.103e-05,4.7,9.388,0.0453
3.104e-05,4.9,9.396,0.0451
3.105e-05,4.7,9.388,0.0453
3.106e-05,4.5,9.388,0.0449
3.107e-05,4.7,9.38,0.0455
3.108e-05,4.7,9.388,0.0455
3.109e-05,4.3,9.38,0.0457
3.110e-05,4.5,9.388,0.0453
3.111e-05,4.7,9.388,0.0453
3.112e-05,4.5,9.38,0.0451
3.113e-05,4.7,9.388,0.0453
3.114e-05,4.7,9.38,0.0451
3.115e-05,4.5,9.38,0.0453
3.116e-05,4.7,9.38,0.0453
3.117e-05,4.5,9.38,0.0453
3.118e-05,4.7,9.38,0.0453
3.119e-05,4.5,9.38,0.0455
3.120e-05,4.5,9.396,0.0455
3.121e-05,4.5,9.38,0.0453
3.122e-05,4.7,9.372,0.0455
3.123e-05,4.5,9.38,0.0455
3.124e-05,4.5,9.38,0.0453
3.125e-05,4.5,9.38,0.0451
3.126e-05,4.7,9.38,0.0453
3.127e-05,4.5,9.38,0.0455
3.128e-05,4.7,9.372,0.0453
3.129e-05,4.5,9.372,0.0453
3.130e-05,4.7,9.38,0.0453
3.131e-05,4.7,9.372,0.0449
3.132e-05,4.7,9.372,0.0449
3.133e-05,4.5,9.38,0.0455
3.134e-05,4.7,9.38,0.0451
3.135e-05,4.5,9.38,0.0453
3.136e-05,4.5,9.38,0.0451
3.137e-05,4.7,9.372,0.0453
3.138e-05,4.5,9.38,0.0449
3.139e-05,4.7,9.388,0.0453
3.140e-05,4.7,9.38,0.0449
3.141e-05,4.7,9.38,0.0451
3.142e-05,4.7,9.372,0.0451
3.143e-05,4.7,9.38,0.0453
3.144e-05,4.3,9.372,0.0451
3.145e-05,4.5,9.364,0.0453
3.146e-05,4.5,9.372,0.0451
3.147e-05,4.7,9.372,0.0451
3.148e-05,4.5,9.38,0.0455
3.149e-05,4.5,9.38,0.0451
3.150e-05,4.7,9.38,0.0453
3.151e-05,4.7,9.372,0.0453
3.152e-05,4.5,9.372,0.0453
3.153e-05,4.7,9.372,0.0455
3.154e-05,4.5,9.38,0.0453
3.155e-05,4.5,9.372,0.0455
3.156e-05,4.7,9.372,0.0453
3.157e-05,4.7,9.372,0.0455
3.158e-05,4.5,9.372,0.0455
3.159e-05,4.5,9.364,0.0455
3.160e-05,4.7,9.372,0.0451
3.161e-05,4.7,9.372,0.0451
3.162e-05,4.7,9.372,0.0453
3.163e-05,4.5,9.364,0.0453
3.164e-05,4.5,9.372,0.0455
3.165e-05,4.5,9.372,0.0453
3.166e-05,4.7,9.364,0.0455
3.167e-05,4.5,9.372,0.0453
3.168e-05,4.5,9.356,0.0453
3.169e-05,4.5,9.372,0.0453
3.170e-05,4.5,9.364,0.0451
3.171e-05,4.7,9.372,0.0451
3.172e-05,4.7,9.364,0.0453
3.173e-05,4.5,9.364,0.0453
3.174e-05,4.7,9.372,0.0451
3.175e-05,4.3,9.364,0.0451
3.176e-05,4.5,9.356,0.0451
3.177e-05,4.9,9.372,0.0453
3.178e-05,4.9,9.364,0.0453
3.179e-05,4.7,9.356,0.0453
