Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
3.860e-06,4.6,8.28,0.0401
3.870e-06,4.8,8.28,0.0405
3.880e-06,4.6,8.3,0.0401
3.890e-06,4.6,8.28,0.0401
3.900e-06,4.6,8.3,0.0401
3.910e-06,4.6,8.3,0.0401
3.920e-06,4.6,8.3,0.0403
3.930e-06,4.6,8.28,0.0401
3.940e-06,4.6,8.3,0.0399
3.950e-06,4.6,8.3,0.0403
3.960e-06,4.6,8.28,0.0407
3.970e-06,4.6,8.26,0.0405
3.980e-06,4.8,8.3,0.0401
3.990e-06,4.6,8.3,0.0401
4.000e-06,4.8,8.26,0.0405
4.010e-06,4.6,8.28,0.0403
4.020e-06,4.4,8.28,0.0401
4.030e-06,4.6,8.28,0.0399
4.040e-06,4.8,8.28,0.0403
4.050e-06,4.6,8.32,0.0403
4.060e-06,4.6,8.3,0.0405
4.070e-06,4.6,8.28,0.0407
4.080e-06,4.6,8.3,0.0405
4.090e-06,4.6,8.28,0.0401
4.100e-06,4.6,8.3,0.0401
4.110e-06,4.6,8.3,0.0401
4.120e-06,4.6,8.26,0.0405
4.130e-06,4.8,8.3,0.0403
4.140e-06,4.6,8.26,0.0405
4.150e-06,4.4,8.28,0.0401
4.160e-06,4.4,8.3,0.0411
4.170e-06,4.6,8.28,0.0405
4.180e-06,4.6,8.3,0.0401
4.190e-06,4.8,8.28,0.0401
4.200e-06,4.6,8.3,0.0403
4.210e-06,4.4,8.28,0.0403
4.220e-06,4.4,8.28,0.0405
4.230e-06,4.6,8.26,0.0399
4.240e-06,4.4,8.28,0.0401
4.250e-06,4.6,8.3,0.0401
4.260e-06,4.4,8.28,0.0401
4.270e-06,4.4,8.3,0.0401
4.280e-06,4.6,8.26,0.0405
4.290e-06,4.4,8.28,0.0403
4.300e-06,4.4,8.3,0.0405
4.310e-06,4.6,8.3,0.0401
4.320e-06,4.6,8.28,0.0401
4.330e-06,4.6,8.3,0.0401
4.340e-06,4.2,8.26,0.0401
4.350e-06,4.6,8.26,0.0403
4.360e-06,4.6,8.26,0.0405
4.370e-06,4.6,8.28,0.0403
4.380e-06,4.6,8.26,0.0403
4.390e-06,4.4,8.26,0.0403
4.400e-06,4.6,8.28,0.0403
4.410e-06,4.6,8.3,0.0407
4.420e-06,4.6,8.26,0.0399
4.430e-06,4.6,8.28,0.0401
4.440e-06,4.6,8.3,0.0403
4.450e-06,4.6,8.28,0.0405
4.460e-06,4.8,8.28,0.0401
4.470e-06,4.6,8.26,0.0399
4.480e-06,4.4,8.28,0.0403
4.490e-06,4.6,8.26,0.0403
4.500e-06,4.6,8.28,0.0405
4.510e-06,4.6,8.28,0.0399
4.520e-06,4.6,8.26,0.0405
4.530e-06,4.8,8.28,0.0405
4.540e-06,4.6,8.26,0.0405
4.550e-06,4.6,8.3,0.0401
4.560e-06,4.6,8.28,0.0401
4.570e-06,4.4,8.28,0.0403
4.580e-06,4.4,8.28,0.0403
4.590e-06,4.6,8.28,0.0405
4.600e-06,4.8,8.26,0.0401
4.610e-06,4.6,8.28,0.0399
4.620e-06,4.8,8.28,0.0405
4.630e-06,4.6,8.28,0.0401
4.640e-06,4.6,8.28,0.0401
4.650e-06,4.6,8.26,0.0401
4.660e-06,4.6,8.26,0.0401
4.670e-06,4.6,8.26,0.0405
4.680e-06,4.6,8.28,0.0403
4.690e-06,4.6,8.3,0.0399
4.700e-06,4.6,8.26,0.0403
4.710e-06,4.8,8.26,0.0403
4.720e-06,4.4,8.28,0.0403
4.730e-06,4.4,8.26,0.0403
4.740e-06,4.4,8.28,0.0401
4.750e-06,4.6,8.28,0.0405
4.760e-06,4.8,8.28,0.0403
4.770e-06,4.6,8.26,0.0403
4.780e-06,4.6,8.28,0.0403
4.790e-06,4.6,8.28,0.0403
4.800e-06,4.4,8.26,0.0401
4.810e-06,4.6,8.26,0.0401
4.820e-06,4.6,8.28,0.0405
4.830e-06,4.6,8.28,0.0403
4.840e-06,4.6,8.24,0.0405
4.850e-06,4.4,8.24,0.0403
4.860e-06,4.6,8.28,0.0401
4.870e-06,4.4,8.26,0.0401
4.880e-06,4.6,8.26,0.0399
4.890e-06,4.6,8.28,0.0399
4.900e-06,4.6,8.26,0.0405
4.910e-06,4.6,8.28,0.0403
4.920e-06,4.6,8.26,0.0405
4.930e-06,4.6,8.26,0.0403
4.940e-06,4.6,8.26,0.0395
4.950e-06,4.8,8.26,0.0405
4.960e-06,4.6,8.26,0.0407
4.970e-06,4.4,8.28,0.0401
4.980e-06,4.4,8.26,0.0399
4.990e-06,4.6,8.28,0.0401
5.000e-06,4.6,8.28,0.0401
5.010e-06,4.6,8.26,0.0401
5.020e-06,4.4,8.26,0.0403
5.030e-06,4.6,8.26,0.0401
5.040e-06,4.8,8.28,0.0399
5.050e-06,4.6,8.26,0.0401
5.060e-06,4.6,8.28,0.0407
5.070e-06,4.6,8.26,0.0403
5.080e-06,4.6,8.26,0.0403
5.090e-06,4.8,8.28,0.0397
5.100e-06,4.2,8.26,0.0401
5.110e-06,4.6,8.28,0.0403
5.120e-06,4.6,8.28,0.0401
5.130e-06,4.4,8.26,0.0399
5.140e-06,4.4,8.26,0.0401
5.150e-06,4.6,8.28,0.0403
5.160e-06,4.6,8.28,0.0399
5.170e-06,4.6,8.26,0.0399
5.180e-06,4.4,8.26,0.0401
5.190e-06,4.6,8.28,0.0399
5.200e-06,4.6,8.24,0.0403
5.210e-06,4.6,8.26,0.0401
5.220e-06,4.6,8.26,0.0397
5.230e-06,4.6,8.26,0.0403
5.240e-06,4.6,8.26,0.0405
5.250e-06,4.6,8.26,0.0399
5.260e-06,4.6,8.28,0.0399
5.270e-06,4.6,8.26,0.0401
5.280e-06,4.4,8.24,0.0401
5.290e-06,4.6,8.28,0.0401
5.300e-06,4.6,8.28,0.0399
5.310e-06,4.6,8.26,0.0403
5.320e-06,4.6,8.26,0.0405
5.330e-06,4.6,8.28,0.0403
5.340e-06,4.4,8.26,0.0403
5.350e-06,4.4,8.26,0.0405
5.360e-06,4.6,8.26,0.0401
5.370e-06,4.6,8.24,0.0403
5.380e-06,4.4,8.26,0.0399
5.390e-06,4.6,8.28,0.0399
5.400e-06,4.6,8.26,0.0399
5.410e-06,4.6,8.24,0.0403
5.420e-06,4.4,8.26,0.0403
5.430e-06,4.6,8.26,0.0401
5.440e-06,4.6,8.26,0.0399
5.450e-06,4.6,8.26,0.0403
5.460e-06,4.6,8.26,0.0405
5.470e-06,4.6,8.28,0.0399
5.480e-06,4.6,8.24,0.0403
5.490e-06,4.4,8.26,0.0399
5.500e-06,4.6,8.24,0.0401
5.510e-06,4.8,8.24,0.0401
5.520e-06,4.6,8.24,0.0403
5.530e-06,4.6,8.24,0.0401
5.540e-06,4.6,8.26,0.0401
5.550e-06,4.6,8.24,0.0399
5.560e-06,4.6,8.26,0.0403
5.570e-06,4.4,8.26,0.0401
5.580e-06,4.6,8.24,0.0399
5.590e-06,4.4,8.26,0.0401
5.600e-06,4.8,8.26,0.0407
5.610e-06,4.8,8.24,0.0399
5.620e-06,4.6,8.26,0.0401
5.630e-06,4.4,8.26,0.0407
5.640e-06,4.6,8.28,0.0401
5.650e-06,4.4,8.26,0.0401
5.660e-06,4.6,8.24,0.0401
5.670e-06,4.6,8.26,0.0407
5.680e-06,4.8,8.26,0.0401
5.690e-06,4.6,8.22,0.0403
5.700e-06,4.6,8.26,0.0403
5.710e-06,4.8,8.26,0.0401
5.720e-06,4.6,8.26,0.0401
5.730e-06,4.4,8.24,0.0401
5.740e-06,4.8,8.24,0.0403
5.750e-06,4.6,8.26,0.0401
5.760e-06,4.6,8.26,0.0399
5.770e-06,4.6,8.24,0.0401
5.780e-06,4.6,8.24,0.0403
5.790e-06,4.6,8.24,0.0401
5.800e-06,4.4,8.24,0.0403
5.810e-06,4.8,8.24,0.0401
5.820e-06,4.4,8.24,0.0401
5.830e-06,4.4,8.26,0.0403
5.840e-06,4.6,8.26,0.0401
5.850e-06,4.4,8.26,0.0403
5.860e-06,4.6,8.26,0.0405
5.870e-06,4.6,8.24,0.0399
5.880e-06,4.6,8.24,0.0403
5.890e-06,4.6,8.24,0.0407
5.900e-06,4.6,8.26,0.0403
5.910e-06,4.8,8.26,0.0399
5.920e-06,4.4,8.26,0.0405
5.930e-06,4.8,8.24,0.0401
5.940e-06,4.6,8.26,0.0403
5.950e-06,4.6,8.24,0.0403
5.960e-06,4.6,8.24,0.0401
5.970e-06,4.6,8.26,0.0401
5.980e-06,4.6,8.24,0.0399
5.990e-06,4.6,8.26,0.0397
6.000e-06,4.6,8.22,0.0407
6.010e-06,4.6,8.26,0.0403
6.020e-06,4.6,8.24,0.0403
6.030e-06,4.4,8.26,0.0405
6.040e-06,4.6,8.26,0.0403
6.050e-06,4.6,8.26,0.0401
6.060e-06,4.6,8.26,0.0401
6.070e-06,4.6,8.24,0.0399
6.080e-06,4.6,8.24,0.0403
6.090e-06,4.8,8.26,0.0401
6.100e-06,4.4,8.24,0.0403
6.110e-06,4.6,8.2,0.0401
6.120e-06,4.4,8.24,0.0401
6.130e-06,4.6,8.24,0.0405
6.140e-06,4.6,8.24,0.0403
6.150e-06,4.6,8.24,0.0403
6.160e-06,4.6,8.22,0.0403
6.170e-06,4.6,8.24,0.0401
6.180e-06,4.6,8.22,0.0401
6.190e-06,4.6,8.24,0.0401
6.200e-06,4.6,8.24,0.0399
6.210e-06,4.6,8.24,0.0403
6.220e-06,4.6,8.24,0.0401
6.230e-06,4.6,8.26,0.0401
6.240e-06,4.6,8.24,0.0397
6.250e-06,4.6,8.26,0.0399
6.260e-06,4.6,8.24,0.0401
6.270e-06,4.6,8.24,0.0405
6.280e-06,4.6,8.24,0.0399
6.290e-06,4.6,8.24,0.0399
6.300e-06,4.6,8.24,0.0401
6.310e-06,4.6,8.24,0.0401
6.320e-06,4.6,8.24,0.0403
6.330e-06,4.4,8.24,0.0397
6.340e-06,4.6,8.24,0.0399
6.350e-06,4.6,8.22,0.0399
6.360e-06,4.6,8.24,0.0401
6.370e-06,4.4,8.24,0.0403
6.380e-06,4.6,8.22,0.0403
6.390e-06,4.4,8.24,0.0401
6.400e-06,4.4,8.24,0.0399
6.410e-06,4.6,8.26,0.0403
6.420e-06,3.4,8.24,0.0403
6.430e-06,3,8.26,0.0399
6.440e-06,2.8,8.24,0.0401
6.450e-06,3.4,8.26,0.0401
6.460e-06,3.8,8.28,0.0403
6.470e-06,3.6,8.26,0.0401
6.480e-06,3.2,8.22,0.0401
6.490e-06,3.2,8.26,0.0401
6.500e-06,3.2,8.3,0.0403
6.510e-06,2.8,8.34,0.0407
6.520e-06,2.6,8.4,0.0411
6.530e-06,2.4,8.32,0.0407
6.540e-06,2.2,8.44,0.0403
6.550e-06,1.8,8.34,0.0415
6.560e-06,1.6,8.4,0.0407
6.570e-06,1.2,8.44,0.0407
6.580e-06,1,8.46,0.0411
6.590e-06,0.6,8.46,0.0411
6.600e-06,0.4,8.44,0.0409
6.610e-06,-0.2,8.44,0.0413
6.620e-06,-0.4,8.42,0.0413
6.630e-06,-0.6,8.4,0.0407
6.640e-06,-0.8,8.34,0.0407
6.650e-06,-0.8,8.34,0.0407
6.660e-06,-1,8.34,0.0405
6.670e-06,-1,8.3,0.0407
6.680e-06,-0.8,8.28,0.0405
6.690e-06,-1,8.24,0.0403
6.700e-06,-0.6,8.22,0.0401
6.710e-06,-0.6,8.22,0.0397
6.720e-06,-0.6,8.2,0.0399
6.730e-06,-0.4,8.2,0.0399
6.740e-06,-0.2,8.18,0.0401
6.750e-06,-0.2,8.18,0.0399
6.760e-06,0.2,8.2,0.0393
6.770e-06,0.4,8.18,0.0399
6.780e-06,0.6,8.2,0.0397
6.790e-06,0.6,8.2,0.0399
6.800e-06,0.8,8.18,0.0399
6.810e-06,1.2,8.2,0.0401
6.820e-06,1.2,8.22,0.0401
6.830e-06,1.4,8.24,0.0399
6.840e-06,1.4,8.24,0.0401
6.850e-06,1.6,8.24,0.0399
6.860e-06,1.6,8.26,0.0405
6.870e-06,1.6,8.28,0.0403
6.880e-06,1.8,8.28,0.0403
6.890e-06,1.4,8.3,0.0399
6.900e-06,1.4,8.32,0.0405
6.910e-06,1.2,8.32,0.0407
6.920e-06,1.2,8.34,0.0407
6.930e-06,1.2,8.32,0.0405
6.940e-06,0.8,8.36,0.0409
6.950e-06,1,8.38,0.0409
6.960e-06,0.6,8.36,0.0413
6.970e-06,0.4,8.36,0.0405
6.980e-06,0.4,8.34,0.0407
6.990e-06,0.2,8.34,0.0413
7.000e-06,0.2,8.32,0.0405
7.010e-06,0,8.32,0.0405
7.020e-06,0,8.32,0.0407
7.030e-06,0,8.32,0.0401
7.040e-06,0,8.28,0.0407
7.050e-06,-0.2,8.26,0.0403
7.060e-06,0,8.26,0.0405
7.070e-06,0,8.28,0.0403
7.080e-06,-0.2,8.26,0.0405
7.090e-06,0,8.26,0.0403
7.100e-06,0.2,8.24,0.0403
7.110e-06,0.2,8.26,0.0401
7.120e-06,0.4,8.26,0.0399
7.130e-06,0.4,8.24,0.0399
7.140e-06,0.4,8.24,0.0401
7.150e-06,0.4,8.26,0.0401
7.160e-06,0.6,8.24,0.0401
7.170e-06,0.6,8.26,0.0401
7.180e-06,0.8,8.26,0.0399
7.190e-06,1,8.26,0.0403
7.200e-06,1,8.26,0.0403
7.210e-06,1.2,8.26,0.0399
7.220e-06,0.8,8.28,0.0401
7.230e-06,1.2,8.3,0.0405
7.240e-06,0.8,8.28,0.0403
7.250e-06,1.2,8.32,0.0407
7.260e-06,1,8.32,0.0407
7.270e-06,0.8,8.32,0.0407
7.280e-06,0.8,8.34,0.0403
7.290e-06,0.6,8.32,0.0405
7.300e-06,0.8,8.32,0.0403
7.310e-06,0.8,8.34,0.0407
7.320e-06,0.6,8.36,0.0409
7.330e-06,0.6,8.34,0.0407
7.340e-06,0.4,8.32,0.0409
7.350e-06,0.4,8.32,0.0401
7.360e-06,0.6,8.34,0.0403
7.370e-06,0.2,8.32,0.0405
7.380e-06,0.4,8.32,0.0399
7.390e-06,0.2,8.34,0.0405
7.400e-06,0,8.3,0.0403
7.410e-06,0.2,8.32,0.0405
7.420e-06,0.4,8.28,0.0401
7.430e-06,0.2,8.28,0.0403
7.440e-06,0.2,8.3,0.0407
7.450e-06,0.2,8.3,0.0401
7.460e-06,0.2,8.3,0.0399
7.470e-06,0.4,8.28,0.0405
7.480e-06,0.6,8.28,0.0405
7.490e-06,0.6,8.28,0.0401
7.500e-06,0.4,8.32,0.0401
7.510e-06,0.6,8.28,0.0401
7.520e-06,0.6,8.28,0.0405
7.530e-06,0.4,8.3,0.0405
7.540e-06,0.6,8.3,0.0405
7.550e-06,1,8.32,0.0407
7.560e-06,0.6,8.3,0.0401
7.570e-06,0.6,8.28,0.0405
7.580e-06,0.6,8.3,0.0405
7.590e-06,0.8,8.32,0.0403
7.600e-06,0.8,8.3,0.0403
7.610e-06,0.8,8.32,0.0405
7.620e-06,0.8,8.3,0.0407
7.630e-06,0.6,8.3,0.0407
7.640e-06,0.6,8.3,0.0407
7.650e-06,1,8.34,0.0405
7.660e-06,0.6,8.34,0.0407
7.670e-06,0.6,8.36,0.0409
7.680e-06,0.4,8.32,0.0405
7.690e-06,0.4,8.32,0.0403
7.700e-06,0.6,8.32,0.0407
7.710e-06,0.4,8.32,0.0405
7.720e-06,0.6,8.34,0.0407
7.730e-06,0.2,8.32,0.0409
7.740e-06,0.6,8.32,0.0407
7.750e-06,0.4,8.34,0.0403
7.760e-06,0.4,8.32,0.0405
7.770e-06,0.6,8.32,0.0405
7.780e-06,0.4,8.32,0.0407
7.790e-06,0.2,8.32,0.0403
7.800e-06,0.4,8.32,0.0403
7.810e-06,0.4,8.32,0.0405
7.820e-06,0.6,8.3,0.0401
7.830e-06,0.6,8.3,0.0405
7.840e-06,0.4,8.34,0.0401
7.850e-06,0.6,8.32,0.0403
7.860e-06,0.6,8.32,0.0405
7.870e-06,0.4,8.34,0.0405
7.880e-06,0.6,8.32,0.0405
7.890e-06,0.6,8.32,0.0407
7.900e-06,0.6,8.32,0.0407
7.910e-06,0.4,8.32,0.0403
7.920e-06,0.6,8.32,0.0401
7.930e-06,0.6,8.32,0.0407
7.940e-06,0.8,8.32,0.0405
7.950e-06,0.6,8.34,0.0407
7.960e-06,0.6,8.32,0.0407
7.970e-06,0.6,8.34,0.0407
7.980e-06,0.6,8.34,0.0405
7.990e-06,0.6,8.32,0.0407
8.000e-06,0.6,8.34,0.0407
8.010e-06,0.4,8.32,0.0403
8.020e-06,0.6,8.34,0.0405
8.030e-06,0.8,8.34,0.0407
8.040e-06,0.6,8.36,0.0407
8.050e-06,0.6,8.36,0.0405
8.060e-06,0.6,8.34,0.0407
8.070e-06,0.6,8.34,0.0407
8.080e-06,0.4,8.34,0.0409
8.090e-06,0.4,8.34,0.0405
8.100e-06,0.6,8.36,0.0401
8.110e-06,0.6,8.34,0.0411
8.120e-06,0.6,8.36,0.0407
8.130e-06,0.4,8.34,0.0405
8.140e-06,0.6,8.34,0.0403
8.150e-06,0.4,8.32,0.0405
8.160e-06,0.4,8.34,0.0405
8.170e-06,0.4,8.34,0.0405
8.180e-06,0.4,8.32,0.0407
8.190e-06,0.2,8.32,0.0407
8.200e-06,0.4,8.32,0.0405
8.210e-06,0.6,8.34,0.0403
8.220e-06,0.6,8.34,0.0405
8.230e-06,0.6,8.34,0.0403
8.240e-06,0.6,8.34,0.0403
8.250e-06,0.6,8.34,0.0407
8.260e-06,0.6,8.32,0.0407
8.270e-06,0.6,8.32,0.0401
8.280e-06,0.6,8.34,0.0407
8.290e-06,0.6,8.32,0.0403
8.300e-06,0.6,8.34,0.0401
8.310e-06,0.6,8.36,0.0405
8.320e-06,0.6,8.32,0.0407
8.330e-06,0.6,8.34,0.0409
8.340e-06,0.6,8.36,0.0407
8.350e-06,0.6,8.36,0.0405
8.360e-06,0.4,8.34,0.0405
8.370e-06,0.6,8.36,0.0405
8.380e-06,0.6,8.34,0.0405
8.390e-06,0.6,8.34,0.0405
8.400e-06,0.2,8.38,0.0405
8.410e-06,0.6,8.36,0.0405
8.420e-06,0.2,8.34,0.0407
8.430e-06,0.6,8.38,0.0407
8.440e-06,0.6,8.34,0.0407
8.450e-06,0.8,8.38,0.0411
8.460e-06,0.6,8.34,0.0405
8.470e-06,0.4,8.38,0.0407
8.480e-06,0.6,8.34,0.0411
8.490e-06,0.4,8.36,0.0405
8.500e-06,0.4,8.34,0.0409
8.510e-06,0.6,8.36,0.0403
8.520e-06,0.4,8.36,0.0409
8.530e-06,0.4,8.34,0.0407
8.540e-06,0.4,8.34,0.0407
8.550e-06,0.4,8.36,0.0407
8.560e-06,0.4,8.34,0.0409
8.570e-06,0.6,8.36,0.0407
8.580e-06,0.4,8.34,0.0405
8.590e-06,0.6,8.34,0.0401
8.600e-06,0.4,8.36,0.0407
8.610e-06,0.4,8.36,0.0405
8.620e-06,0.6,8.36,0.0411
8.630e-06,0.8,8.36,0.0407
8.640e-06,0.6,8.34,0.0407
8.650e-06,0.4,8.36,0.0405
8.660e-06,0.6,8.36,0.0409
8.670e-06,0.6,8.36,0.0409
8.680e-06,0.4,8.38,0.0411
8.690e-06,0.4,8.36,0.0405
8.700e-06,0.6,8.36,0.0405
8.710e-06,0.4,8.38,0.0405
8.720e-06,0.6,8.36,0.0407
8.730e-06,0.6,8.38,0.0409
8.740e-06,0.6,8.34,0.0403
8.750e-06,0.6,8.38,0.0403
8.760e-06,0.6,8.36,0.0407
8.770e-06,0.6,8.36,0.0405
8.780e-06,0.4,8.38,0.0403
8.790e-06,0.4,8.38,0.0405
8.800e-06,0.6,8.36,0.0409
8.810e-06,0.6,8.38,0.0401
8.820e-06,0.6,8.38,0.0403
8.830e-06,0.6,8.36,0.0405
8.840e-06,0.4,8.36,0.0407
8.850e-06,0.6,8.38,0.0405
8.860e-06,0.4,8.36,0.0405
8.870e-06,0.4,8.38,0.0407
8.880e-06,0.2,8.36,0.0407
8.890e-06,0.6,8.38,0.0407
8.900e-06,0.2,8.38,0.0405
8.910e-06,0.4,8.38,0.0403
8.920e-06,0.6,8.36,0.0407
8.930e-06,0.4,8.36,0.0405
8.940e-06,0.4,8.36,0.0407
8.950e-06,0.6,8.36,0.0407
8.960e-06,0.4,8.36,0.0407
8.970e-06,0.4,8.38,0.0405
8.980e-06,0.6,8.38,0.0405
8.990e-06,0.6,8.36,0.0407
9.000e-06,0.4,8.38,0.0407
9.010e-06,0.6,8.36,0.0407
9.020e-06,0.4,8.36,0.0407
9.030e-06,0.6,8.38,0.0407
9.040e-06,0.6,8.36,0.0405
9.050e-06,0.6,8.38,0.0405
9.060e-06,0.6,8.38,0.0407
9.070e-06,0.6,8.38,0.0407
9.080e-06,0.6,8.36,0.0407
9.090e-06,0.4,8.38,0.0409
9.100e-06,0.4,8.38,0.0407
9.110e-06,0.4,8.38,0.0407
9.120e-06,0.4,8.38,0.0405
9.130e-06,0.4,8.38,0.0407
9.140e-06,0.6,8.4,0.0409
9.150e-06,0.6,8.38,0.0407
9.160e-06,0.6,8.38,0.0403
9.170e-06,0.6,8.38,0.0407
9.180e-06,0.6,8.38,0.0407
9.190e-06,0.4,8.38,0.0411
9.200e-06,0.4,8.38,0.0407
9.210e-06,0.6,8.38,0.0407
9.220e-06,0.6,8.38,0.0407
9.230e-06,0.6,8.36,0.0411
9.240e-06,0.4,8.36,0.0409
9.250e-06,0.6,8.38,0.0409
9.260e-06,0.6,8.38,0.0405
9.270e-06,0.6,8.38,0.0405
9.280e-06,0.4,8.36,0.0405
9.290e-06,0.4,8.4,0.0407
9.300e-06,0.6,8.38,0.0411
9.310e-06,0.6,8.38,0.0409
9.320e-06,0.6,8.38,0.0407
9.330e-06,0.4,8.38,0.0405
9.340e-06,0.4,8.4,0.0407
9.350e-06,0.6,8.38,0.0409
9.360e-06,0.6,8.4,0.0411
9.370e-06,0.8,8.38,0.0407
9.380e-06,0.6,8.4,0.0405
9.390e-06,0.6,8.4,0.0405
9.400e-06,0.6,8.38,0.0409
9.410e-06,0.4,8.38,0.0407
9.420e-06,0.4,8.4,0.0407
9.430e-06,0.4,8.38,0.0407
9.440e-06,0.4,8.4,0.0407
9.450e-06,0.6,8.38,0.0411
9.460e-06,0.4,8.38,0.0407
9.470e-06,0.8,8.4,0.0407
9.480e-06,0.6,8.38,0.0411
9.490e-06,0.6,8.38,0.0407
9.500e-06,0.6,8.38,0.0409
9.510e-06,0.6,8.38,0.0407
9.520e-06,0.4,8.4,0.0409
9.530e-06,0.6,8.4,0.0407
9.540e-06,0.6,8.4,0.0409
9.550e-06,0.6,8.4,0.0409
9.560e-06,0.4,8.38,0.0409
9.570e-06,1.2,8.38,0.0409
9.580e-06,2.4,8.4,0.0405
9.590e-06,3,8.38,0.0411
9.600e-06,2.8,8.4,0.0405
9.610e-06,3.2,8.38,0.0405
9.620e-06,3.8,8.34,0.0411
9.630e-06,4.4,8.36,0.0409
9.640e-06,3.8,8.4,0.0407
9.650e-06,3.2,8.38,0.0403
9.660e-06,3.2,8.3,0.0403
9.670e-06,3.2,8.32,0.0403
9.680e-06,3.6,8.32,0.0407
9.690e-06,4,8.34,0.0401
9.700e-06,3.8,8.28,0.0403
9.710e-06,3.6,8.26,0.0405
9.720e-06,3.6,8.32,0.0401
9.730e-06,3.6,8.32,0.0403
9.740e-06,3.6,8.28,0.0405
9.750e-06,3.8,8.28,0.0401
9.760e-06,3.8,8.3,0.0403
9.770e-06,3.6,8.3,0.0397
9.780e-06,4.2,8.26,0.0399
9.790e-06,4,8.3,0.0409
9.800e-06,4.2,8.36,0.0405
9.810e-06,4.4,8.42,0.0405
9.820e-06,4.2,8.4,0.0407
9.830e-06,4.4,8.38,0.0407
9.840e-06,4.2,8.34,0.0403
9.850e-06,4.8,8.36,0.0407
9.860e-06,4.8,8.34,0.0409
9.870e-06,4.4,8.38,0.0411
9.880e-06,4.4,8.38,0.0413
9.890e-06,4.6,8.4,0.0411
9.900e-06,4.6,8.38,0.0405
9.910e-06,4.8,8.34,0.0409
9.920e-06,4.4,8.34,0.0407
9.930e-06,4.6,8.32,0.0403
9.940e-06,4.6,8.36,0.0409
9.950e-06,4.4,8.38,0.0407
9.960e-06,4.6,8.38,0.0407
9.970e-06,4.6,8.36,0.0409
9.980e-06,4.8,8.4,0.0403
9.990e-06,4.6,8.36,0.0407
1.000e-05,4.6,8.36,0.0407
1.001e-05,4.6,8.38,0.0407
1.002e-05,4.6,8.38,0.0407
1.003e-05,4.4,8.38,0.0411
1.004e-05,4.4,8.38,0.0409
1.005e-05,4.6,8.38,0.0411
1.006e-05,4.8,8.36,0.0407
1.007e-05,4.6,8.34,0.0401
1.008e-05,4.6,8.36,0.0405
1.009e-05,4.4,8.38,0.0405
1.010e-05,4.6,8.38,0.0407
1.011e-05,4.6,8.4,0.0409
1.012e-05,4.6,8.36,0.0407
1.013e-05,4.6,8.36,0.0407
1.014e-05,4.8,8.36,0.0407
1.015e-05,4.8,8.36,0.0409
1.016e-05,4.6,8.36,0.0409
1.017e-05,4.6,8.36,0.0411
1.018e-05,4.6,8.36,0.0401
1.019e-05,4.6,8.38,0.0409
1.020e-05,4.6,8.36,0.0405
1.021e-05,4.6,8.38,0.0407
1.022e-05,4.4,8.34,0.0407
1.023e-05,4.6,8.36,0.0407
1.024e-05,4.4,8.38,0.0409
1.025e-05,4.6,8.38,0.0405
1.026e-05,4.6,8.38,0.0407
1.027e-05,4.6,8.36,0.0409
1.028e-05,4.4,8.38,0.0407
1.029e-05,4.6,8.4,0.0407
1.030e-05,4.6,8.38,0.0411
1.031e-05,4.8,8.36,0.0407
1.032e-05,4.4,8.36,0.0409
1.033e-05,4.6,8.38,0.0403
1.034e-05,4.6,8.38,0.0407
1.035e-05,4.6,8.34,0.0407
1.036e-05,4.4,8.36,0.0405
1.037e-05,4.6,8.38,0.0409
1.038e-05,4.4,8.36,0.0405
1.039e-05,4.6,8.36,0.0407
1.040e-05,4.8,8.38,0.0405
1.041e-05,4.6,8.38,0.0411
1.042e-05,4.6,8.36,0.0407
1.043e-05,4.6,8.38,0.0409
1.044e-05,4.4,8.36,0.0405
1.045e-05,4.6,8.36,0.0407
1.046e-05,4.6,8.36,0.0407
1.047e-05,4.6,8.38,0.0405
1.048e-05,4.4,8.36,0.0411
1.049e-05,4.8,8.36,0.0401
1.050e-05,4.6,8.36,0.0403
1.051e-05,4.8,8.36,0.0403
1.052e-05,4.4,8.36,0.0411
1.053e-05,4.6,8.34,0.0403
1.054e-05,4.4,8.38,0.0401
1.055e-05,4.4,8.38,0.0405
1.056e-05,4.6,8.34,0.0403
1.057e-05,4.6,8.36,0.0403
1.058e-05,4.6,8.36,0.0407
1.059e-05,4.6,8.36,0.0407
1.060e-05,4.6,8.36,0.0405
1.061e-05,4.4,8.34,0.0413
1.062e-05,4.4,8.36,0.0409
1.063e-05,4.6,8.36,0.0405
1.064e-05,4.8,8.36,0.0401
1.065e-05,4.8,8.36,0.0405
1.066e-05,4.8,8.36,0.0403
1.067e-05,4.6,8.36,0.0409
1.068e-05,4.8,8.38,0.0407
1.069e-05,4.6,8.34,0.0409
1.070e-05,4.6,8.36,0.0407
1.071e-05,4.6,8.38,0.0407
1.072e-05,4.6,8.36,0.0407
1.073e-05,4.8,8.36,0.0403
1.074e-05,4.6,8.36,0.0409
1.075e-05,4.6,8.36,0.0405
1.076e-05,4.4,8.34,0.0409
1.077e-05,4.6,8.34,0.0407
1.078e-05,4.6,8.36,0.0403
1.079e-05,4.4,8.36,0.0407
1.080e-05,4.6,8.36,0.0405
1.081e-05,4.4,8.36,0.0407
1.082e-05,4.4,8.36,0.0403
1.083e-05,4.4,8.36,0.0405
1.084e-05,4.6,8.36,0.0407
