Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,3e-07,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,10,1
Vertical Units,V,V,A
Vertical Offset,0,10,0.0452
Vertical Scale,5,0.2,0.005
Vertical Position,2.66,4.86,-0.66
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH4
2.809e-05,0.3,9.492,0.0457
2.810e-05,0.3,9.492,0.0457
2.811e-05,0.1,9.492,0.0457
2.812e-05,0.1,9.492,0.0457
2.813e-05,0.3,9.492,0.0459
2.814e-05,0.5,9.492,0.0457
2.815e-05,0.3,9.492,0.0455
2.816e-05,0.3,9.492,0.0453
2.817e-05,0.5,9.492,0.0457
2.818e-05,0.5,9.484,0.0461
2.819e-05,0.3,9.5,0.0457
2.820e-05,0.3,9.5,0.0459
2.821e-05,0.1,9.5,0.0457
2.822e-05,0.3,9.5,0.0459
2.823e-05,0.3,9.5,0.0457
2.824e-05,0.3,9.492,0.0461
2.825e-05,0.3,9.5,0.0457
2.826e-05,0.5,9.492,0.0459
2.827e-05,0.3,9.5,0.0459
2.828e-05,0.3,9.492,0.0457
2.829e-05,0.3,9.5,0.0455
2.830e-05,0.5,9.5,0.0459
2.831e-05,0.1,9.508,0.0461
2.832e-05,0.3,9.508,0.0459
2.833e-05,0.3,9.5,0.0461
2.834e-05,0.5,9.508,0.0457
2.835e-05,0.5,9.5,0.0453
2.836e-05,0.3,9.5,0.0455
2.837e-05,0.3,9.492,0.0457
2.838e-05,0.3,9.5,0.0461
2.839e-05,0.3,9.508,0.0459
2.840e-05,0.3,9.5,0.0457
2.841e-05,0.3,9.508,0.0453
2.842e-05,0.1,9.516,0.0455
2.843e-05,0.5,9.524,0.0459
2.844e-05,0.3,9.508,0.0459
2.845e-05,0.3,9.508,0.0457
2.846e-05,0.5,9.508,0.0459
2.847e-05,0.3,9.516,0.0459
2.848e-05,0.1,9.508,0.0459
2.849e-05,0.5,9.508,0.0455
2.850e-05,0.1,9.516,0.0461
2.851e-05,0.3,9.516,0.0459
2.852e-05,0.1,9.516,0.0457
2.853e-05,0.3,9.508,0.0457
2.854e-05,0.3,9.516,0.0461
2.855e-05,0.3,9.516,0.0457
2.856e-05,0.1,9.508,0.0459
2.857e-05,0.1,9.508,0.0455
2.858e-05,0.3,9.508,0.0459
2.859e-05,0.5,9.516,0.0459
2.860e-05,0.3,9.516,0.0457
2.861e-05,0.3,9.516,0.0459
2.862e-05,0.3,9.516,0.0455
2.863e-05,0.1,9.516,0.0457
2.864e-05,0.3,9.516,0.0459
2.865e-05,0.3,9.516,0.0455
2.866e-05,0.1,9.508,0.0459
2.867e-05,0.5,9.524,0.0457
2.868e-05,0.3,9.516,0.0459
2.869e-05,0.3,9.524,0.0459
2.870e-05,0.5,9.516,0.0459
2.871e-05,0.1,9.524,0.0461
2.872e-05,0.3,9.516,0.0461
2.873e-05,0.3,9.524,0.0459
2.874e-05,0.3,9.516,0.0457
2.875e-05,0.3,9.516,0.0459
2.876e-05,0.3,9.508,0.0459
2.877e-05,0.3,9.516,0.0457
2.878e-05,0.3,9.524,0.0457
2.879e-05,0.5,9.524,0.0459
2.880e-05,0.3,9.524,0.0461
2.881e-05,0.3,9.524,0.0463
2.882e-05,0.3,9.524,0.0457
2.883e-05,0.1,9.524,0.0457
2.884e-05,0.3,9.532,0.0459
2.885e-05,0.3,9.524,0.0455
2.886e-05,0.5,9.524,0.0459
2.887e-05,0.3,9.532,0.0459
2.888e-05,0.7,9.524,0.0461
2.889e-05,0.3,9.524,0.0461
2.890e-05,0.3,9.532,0.0459
2.891e-05,0.3,9.524,0.0459
2.892e-05,0.3,9.532,0.0457
2.893e-05,0.3,9.532,0.0463
2.894e-05,0.3,9.524,0.0457
2.895e-05,0.1,9.524,0.0461
2.896e-05,0.3,9.532,0.0459
2.897e-05,0.1,9.524,0.0457
2.898e-05,0.1,9.524,0.0459
2.899e-05,0.3,9.532,0.0459
2.900e-05,0.5,9.54,0.0461
2.901e-05,1.7,9.548,0.0459
2.902e-05,2.5,9.548,0.0461
2.903e-05,2.3,9.54,0.0461
2.904e-05,2.7,9.516,0.0455
2.905e-05,3.7,9.484,0.0461
2.906e-05,4.3,9.476,0.0455
2.907e-05,3.9,9.532,0.0459
2.908e-05,3.5,9.484,0.0463
2.909e-05,3.1,9.404,0.0455
2.910e-05,3.7,9.396,0.0447
2.911e-05,3.5,9.436,0.0455
2.912e-05,3.9,9.436,0.0453
2.913e-05,3.9,9.364,0.0455
2.914e-05,3.9,9.364,0.0449
2.915e-05,3.7,9.46,0.0453
2.916e-05,3.7,9.548,0.0457
2.917e-05,3.5,9.556,0.0461
2.918e-05,3.5,9.532,0.0461
2.919e-05,3.5,9.508,0.0449
2.920e-05,3.9,9.484,0.0449
2.921e-05,3.7,9.46,0.0459
2.922e-05,3.7,9.46,0.0459
2.923e-05,3.7,9.532,0.0467
2.924e-05,3.5,9.58,0.0465
2.925e-05,3.7,9.556,0.0467
2.926e-05,3.9,9.484,0.0461
2.927e-05,4.5,9.452,0.0457
2.928e-05,4.5,9.476,0.0453
2.929e-05,4.5,9.492,0.0455
2.930e-05,4.5,9.492,0.0459
2.931e-05,4.1,9.508,0.0457
2.932e-05,4.1,9.524,0.0457
2.933e-05,4.5,9.508,0.0455
2.934e-05,4.7,9.468,0.0455
2.935e-05,5.1,9.468,0.0461
2.936e-05,4.7,9.492,0.0457
2.937e-05,4.5,9.516,0.0467
2.938e-05,4.3,9.516,0.0465
2.939e-05,4.3,9.5,0.0459
2.940e-05,4.5,9.492,0.0457
2.941e-05,4.9,9.484,0.0455
2.942e-05,4.7,9.46,0.0451
2.943e-05,4.5,9.468,0.0457
2.944e-05,4.5,9.484,0.0453
2.945e-05,4.7,9.508,0.0457
2.946e-05,4.7,9.5,0.0455
2.947e-05,4.5,9.476,0.0457
2.948e-05,4.5,9.476,0.0455
2.949e-05,4.7,9.484,0.0459
2.950e-05,4.7,9.492,0.0459
2.951e-05,4.5,9.492,0.0457
2.952e-05,4.5,9.484,0.0457
2.953e-05,4.5,9.492,0.0457
2.954e-05,4.7,9.476,0.0461
2.955e-05,4.5,9.476,0.0453
2.956e-05,4.7,9.468,0.0457
2.957e-05,4.7,9.468,0.0455
2.958e-05,4.5,9.484,0.0457
2.959e-05,4.5,9.468,0.0459
2.960e-05,4.7,9.476,0.0457
2.961e-05,4.7,9.476,0.0461
2.962e-05,4.5,9.484,0.0459
2.963e-05,4.7,9.476,0.0455
2.964e-05,4.5,9.476,0.0457
2.965e-05,4.9,9.484,0.0457
2.966e-05,4.3,9.476,0.0455
2.967e-05,4.5,9.468,0.0455
2.968e-05,4.5,9.476,0.0457
2.969e-05,4.5,9.468,0.0453
2.970e-05,4.5,9.476,0.0457
2.971e-05,4.7,9.46,0.0455
2.972e-05,4.5,9.46,0.0455
2.973e-05,4.7,9.46,0.0457
2.974e-05,4.7,9.468,0.0457
2.975e-05,4.5,9.468,0.0459
2.976e-05,4.7,9.468,0.0459
2.977e-05,4.7,9.468,0.0457
2.978e-05,4.7,9.46,0.0453
2.979e-05,4.5,9.46,0.0455
2.980e-05,4.5,9.46,0.0455
2.981e-05,4.5,9.468,0.0457
2.982e-05,4.5,9.46,0.0459
2.983e-05,4.7,9.46,0.0453
2.984e-05,4.5,9.46,0.0457
2.985e-05,4.5,9.46,0.0457
2.986e-05,4.5,9.452,0.0453
2.987e-05,4.5,9.452,0.0457
2.988e-05,4.5,9.452,0.0453
2.989e-05,4.7,9.46,0.0459
2.990e-05,4.7,9.46,0.0455
2.991e-05,4.5,9.452,0.0457
2.992e-05,4.5,9.46,0.0457
2.993e-05,4.5,9.452,0.0459
2.994e-05,4.7,9.452,0.0453
2.995e-05,4.5,9.452,0.0455
2.996e-05,4.5,9.452,0.0455
2.997e-05,4.7,9.452,0.0455
2.998e-05,4.5,9.452,0.0457
2.999e-05,4.5,9.444,0.0453
3.000e-05,4.5,9.452,0.0457
3.001e-05,4.7,9.452,0.0457
3.002e-05,4.3,9.436,0.0455
3.003e-05,4.5,9.444,0.0455
3.004e-05,4.5,9.444,0.0453
3.005e-05,4.5,9.444,0.0453
3.006e-05,4.5,9.436,0.0457
3.007e-05,4.5,9.444,0.0457
3.008e-05,4.7,9.444,0.0453
3.009e-05,4.5,9.444,0.0453
3.010e-05,4.5,9.436,0.0457
3.011e-05,4.7,9.436,0.0455
3.012e-05,4.7,9.436,0.0453
3.013e-05,4.5,9.436,0.0459
3.014e-05,4.5,9.436,0.0459
3.015e-05,4.7,9.428,0.0457
3.016e-05,4.5,9.436,0.0455
3.017e-05,4.7,9.436,0.0457
3.018e-05,4.7,9.444,0.0455
3.019e-05,4.3,9.428,0.0455
3.020e-05,4.5,9.428,0.0455
3.021e-05,4.5,9.436,0.0455
3.022e-05,4.3,9.428,0.0455
3.023e-05,4.5,9.42,0.0457
3.024e-05,4.3,9.428,0.0453
3.025e-05,4.5,9.428,0.0457
3.026e-05,4.7,9.428,0.0453
3.027e-05,4.5,9.436,0.0453
3.028e-05,4.7,9.436,0.0461
3.029e-05,4.5,9.428,0.0455
3.030e-05,4.7,9.436,0.0453
3.031e-05,4.7,9.42,0.0455
3.032e-05,4.5,9.428,0.0455
3.033e-05,4.3,9.428,0.0455
3.034e-05,4.5,9.428,0.0453
3.035e-05,4.5,9.428,0.0457
3.036e-05,4.7,9.428,0.0455
3.037e-05,4.5,9.42,0.0451
3.038e-05,4.7,9.412,0.0451
3.039e-05,4.7,9.412,0.0457
3.040e-05,4.5,9.42,0.0457
3.041e-05,4.5,9.412,0.0449
3.042e-05,4.5,9.42,0.0455
3.043e-05,4.5,9.42,0.0459
3.044e-05,4.5,9.42,0.0453
3.045e-05,4.7,9.412,0.0459
3.046e-05,4.5,9.404,0.0455
3.047e-05,4.5,9.412,0.0453
3.048e-05,4.5,9.404,0.0459
3.049e-05,4.5,9.412,0.0453
3.050e-05,4.5,9.404,0.0451
3.051e-05,4.7,9.404,0.0453
3.052e-05,4.5,9.412,0.0455
3.053e-05,4.7,9.404,0.0457
3.054e-05,4.5,9.412,0.0453
3.055e-05,4.7,9.412,0.0453
3.056e-05,4.5,9.412,0.0457
3.057e-05,4.7,9.404,0.0453
3.058e-05,4.7,9.412,0.0455
3.059e-05,4.5,9.412,0.0449
3.060e-05,4.7,9.404,0.0449
3.061e-05,4.5,9.404,0.0455
3.062e-05,4.5,9.396,0.0451
3.063e-05,4.7,9.404,0.0451
3.064e-05,4.7,9.396,0.0453
3.065e-05,4.5,9.396,0.0453
3.066e-05,4.5,9.396,0.0453
3.067e-05,4.5,9.404,0.0453
3.068e-05,4.5,9.396,0.0455
3.069e-05,4.3,9.404,0.0453
3.070e-05,4.7,9.404,0.0451
3.071e-05,4.5,9.388,0.0453
3.072e-05,4.5,9.388,0.0455
3.073e-05,4.5,9.388,0.0451
3.074e-05,4.5,9.396,0.0455
3.075e-05,4.7,9.388,0.0453
3.076e-05,4.7,9.396,0.0453
3.077e-05,4.5,9.396,0.0455
3.078e-05,4.5,9.388,0.0451
3.079e-05,4.5,9.38,0.0453
3.080e-05,4.5,9.388,0.0451
3.081e-05,4.7,9.388,0.0451
3.082e-05,4.5,9.38,0.0451
3.083e-05,4.7,9.38,0.0453
3.084e-05,4.5,9.38,0.0447
3.085e-05,4.5,9.38,0.0451
3.086e-05,4.5,9.38,0.0457
3.087e-05,4.7,9.38,0.0453
3.088e-05,4.5,9.38,0.0453
3.089e-05,4.7,9.388,0.0451
3.090e-05,4.7,9.38,0.0455
3.091e-05,4.9,9.372,0.0453
3.092e-05,4.5,9.38,0.0455
3.093e-05,4.7,9.38,0.0447
3.094e-05,4.5,9.372,0.0449
3.095e-05,4.7,9.38,0.0453
3.096e-05,4.5,9.38,0.0455
3.097e-05,4.7,9.372,0.0451
3.098e-05,4.5,9.364,0.0449
3.099e-05,4.5,9.364,0.0447
3.100e-05,4.5,9.38,0.0449
3.101e-05,4.5,9.372,0.0451
3.102e-05,4.5,9.364,0.0451
3.103e-05,4.5,9.372,0.0447
3.104e-05,4.5,9.372,0.0453
3.105e-05,4.7,9.372,0.0453
3.106e-05,4.7,9.364,0.0455
3.107e-05,4.5,9.364,0.0451
3.108e-05,4.5,9.372,0.0451
3.109e-05,4.7,9.364,0.0447
3.110e-05,4.7,9.372,0.0449
3.111e-05,4.7,9.356,0.0451
3.112e-05,4.5,9.364,0.0453
3.113e-05,4.5,9.356,0.0451
3.114e-05,4.7,9.356,0.0451
3.115e-05,4.7,9.356,0.0453
3.116e-05,4.5,9.364,0.0453
3.117e-05,4.7,9.356,0.0449
3.118e-05,4.7,9.356,0.0451
3.119e-05,4.7,9.356,0.0455
3.120e-05,4.7,9.348,0.0449
3.121e-05,4.5,9.34,0.0449
3.122e-05,4.5,9.356,0.0451
3.123e-05,4.5,9.356,0.0451
3.124e-05,4.5,9.356,0.0447
3.125e-05,4.7,9.356,0.0451
3.126e-05,4.5,9.356,0.0453
3.127e-05,4.7,9.356,0.0451
3.128e-05,4.5,9.34,0.0451
3.129e-05,4.5,9.356,0.0451
3.130e-05,4.5,9.348,0.0451
3.131e-05,4.5,9.356,0.0453
3.132e-05,4.5,9.348,0.0453
3.133e-05,4.7,9.348,0.0455
3.134e-05,4.5,9.348,0.0451
3.135e-05,4.7,9.34,0.0447
3.136e-05,4.5,9.34,0.0451
3.137e-05,4.7,9.34,0.0451
3.138e-05,4.5,9.34,0.0447
3.139e-05,4.5,9.34,0.0453
3.140e-05,4.5,9.348,0.0453
3.141e-05,4.5,9.34,0.0453
3.142e-05,4.5,9.332,0.0451
3.143e-05,4.7,9.332,0.0451
3.144e-05,4.5,9.34,0.0451
3.145e-05,4.5,9.34,0.0451
3.146e-05,4.7,9.34,0.0449
3.147e-05,4.7,9.34,0.0449
3.148e-05,4.5,9.34,0.0451
3.149e-05,4.5,9.332,0.0447
3.150e-05,4.9,9.332,0.0445
3.151e-05,4.5,9.34,0.0449
3.152e-05,4.5,9.332,0.0449
3.153e-05,4.7,9.332,0.0451
3.154e-05,4.7,9.332,0.0449
3.155e-05,4.5,9.324,0.0451
3.156e-05,4.5,9.324,0.0449
3.157e-05,4.5,9.324,0.0451
3.158e-05,4.7,9.324,0.0453
3.159e-05,4.7,9.316,0.0449
3.160e-05,4.5,9.324,0.0449
3.161e-05,4.5,9.34,0.0449
3.162e-05,4.5,9.332,0.0447
3.163e-05,4.5,9.324,0.0447
3.164e-05,4.7,9.324,0.0453
3.165e-05,4.5,9.324,0.0449
3.166e-05,4.5,9.324,0.0453
3.167e-05,4.7,9.316,0.0449
3.168e-05,4.5,9.324,0.0451
3.169e-05,4.5,9.316,0.0449
3.170e-05,4.3,9.316,0.0447
3.171e-05,4.5,9.316,0.0451
3.172e-05,4.7,9.332,0.0447
3.173e-05,4.7,9.308,0.0449
3.174e-05,4.9,9.324,0.0453
3.175e-05,4.5,9.324,0.0449
3.176e-05,4.5,9.308,0.0451
3.177e-05,4.5,9.324,0.0447
3.178e-05,4.5,9.316,0.0449
3.179e-05,4.7,9.316,0.0449
3.180e-05,4.5,9.308,0.0451
3.181e-05,4.5,9.308,0.0451
3.182e-05,4.7,9.308,0.0453
3.183e-05,4.5,9.316,0.0449
3.184e-05,4.5,9.316,0.0451
3.185e-05,4.5,9.3,0.0445
3.186e-05,4.7,9.3,0.0449
3.187e-05,4.5,9.308,0.0449
3.188e-05,4.7,9.308,0.0449
3.189e-05,4.7,9.308,0.0447
3.190e-05,4.3,9.308,0.0449
3.191e-05,4.7,9.308,0.0449
3.192e-05,4.5,9.3,0.0451
3.193e-05,4.7,9.308,0.0449
3.194e-05,4.7,9.3,0.0453
3.195e-05,4.5,9.3,0.0445
3.196e-05,4.7,9.292,0.0449
3.197e-05,4.5,9.292,0.0451
3.198e-05,4.7,9.3,0.0445
3.199e-05,4.5,9.292,0.0443
3.200e-05,4.5,9.308,0.0451
3.201e-05,4.7,9.3,0.0449
3.202e-05,4.3,9.3,0.0449
3.203e-05,4.5,9.3,0.0449
3.204e-05,4.5,9.292,0.0447
3.205e-05,4.5,9.292,0.0449
3.206e-05,4.5,9.284,0.0445
3.207e-05,4.5,9.284,0.0447
3.208e-05,4.5,9.3,0.0447
3.209e-05,4.7,9.292,0.0449
3.210e-05,4.5,9.292,0.0447
3.211e-05,4.9,9.284,0.0449
3.212e-05,4.7,9.284,0.0447
3.213e-05,4.5,9.284,0.0449
3.214e-05,4.5,9.284,0.0447
3.215e-05,4.5,9.284,0.0447
3.216e-05,4.5,9.284,0.0443
3.217e-05,4.7,9.284,0.0447
3.218e-05,4.5,9.284,0.0445
3.219e-05,4.5,9.284,0.0447
3.220e-05,4.5,9.284,0.0449
3.221e-05,4.5,9.284,0.0443
3.222e-05,4.5,9.284,0.0449
3.223e-05,4.7,9.276,0.0449
3.224e-05,4.5,9.276,0.0445
3.225e-05,4.5,9.284,0.0449
3.226e-05,4.5,9.284,0.0445
3.227e-05,4.5,9.276,0.0445
3.228e-05,4.7,9.268,0.0447
3.229e-05,4.7,9.276,0.0445
3.230e-05,4.7,9.284,0.0447
3.231e-05,4.3,9.276,0.0449
3.232e-05,4.7,9.276,0.0443
3.233e-05,4.3,9.276,0.0449
3.234e-05,4.5,9.268,0.0441
3.235e-05,4.5,9.268,0.0447
3.236e-05,4.5,9.276,0.0447
3.237e-05,4.5,9.276,0.0447
3.238e-05,4.5,9.268,0.0443
3.239e-05,4.7,9.268,0.0447
3.240e-05,4.7,9.268,0.0447
3.241e-05,4.9,9.268,0.0445
3.242e-05,4.5,9.26,0.0447
3.243e-05,4.5,9.268,0.0443
3.244e-05,4.5,9.26,0.0447
3.245e-05,4.5,9.268,0.0445
3.246e-05,4.5,9.26,0.0445
3.247e-05,4.7,9.268,0.0445
3.248e-05,4.7,9.26,0.0445
3.249e-05,4.5,9.26,0.0447
3.250e-05,4.5,9.26,0.0443
3.251e-05,4.5,9.252,0.0445
3.252e-05,4.7,9.268,0.0443
3.253e-05,4.7,9.26,0.0441
3.254e-05,4.5,9.26,0.0445
3.255e-05,4.5,9.244,0.0449
3.256e-05,4.5,9.26,0.0445
3.257e-05,4.7,9.252,0.0447
3.258e-05,4.5,9.26,0.0445
3.259e-05,4.7,9.244,0.0445
3.260e-05,4.9,9.26,0.0445
3.261e-05,4.7,9.252,0.0449
3.262e-05,4.5,9.26,0.0445
3.263e-05,4.5,9.252,0.0445
3.264e-05,4.5,9.252,0.0443
3.265e-05,4.7,9.244,0.0449
3.266e-05,4.5,9.252,0.0451
3.267e-05,4.7,9.252,0.0445
3.268e-05,4.5,9.244,0.0447
3.269e-05,4.7,9.244,0.0447
3.270e-05,4.5,9.252,0.0443
3.271e-05,4.5,9.252,0.0447
3.272e-05,4.5,9.244,0.0449
3.273e-05,4.5,9.244,0.0443
3.274e-05,4.7,9.252,0.0445
3.275e-05,4.7,9.236,0.0449
3.276e-05,4.5,9.244,0.0441
3.277e-05,4.5,9.244,0.0441
3.278e-05,4.5,9.228,0.0445
3.279e-05,4.7,9.236,0.0447
3.280e-05,4.5,9.236,0.0447
3.281e-05,4.7,9.236,0.0447
3.282e-05,4.5,9.236,0.0445
3.283e-05,4.3,9.228,0.0447
3.284e-05,4.7,9.22,0.0447
3.285e-05,4.7,9.228,0.0445
3.286e-05,4.7,9.236,0.0443
3.287e-05,4.5,9.228,0.0443
3.288e-05,4.7,9.236,0.0445
3.289e-05,4.7,9.236,0.0445
3.290e-05,4.5,9.22,0.0443
3.291e-05,4.7,9.236,0.0443
3.292e-05,4.7,9.236,0.0441
3.293e-05,4.5,9.236,0.0443
3.294e-05,4.5,9.228,0.0445
3.295e-05,4.5,9.212,0.0445
3.296e-05,4.7,9.228,0.0447
3.297e-05,4.5,9.22,0.0443
3.298e-05,4.5,9.228,0.0441
3.299e-05,4.5,9.22,0.0443
3.300e-05,4.7,9.22,0.0445
3.301e-05,4.5,9.228,0.0441
3.302e-05,4.7,9.228,0.0445
3.303e-05,4.5,9.22,0.0443
3.304e-05,4.5,9.22,0.0443
3.305e-05,4.5,9.212,0.0445
3.306e-05,4.5,9.212,0.0443
3.307e-05,4.5,9.212,0.0443
3.308e-05,4.7,9.212,0.0447
3.309e-05,4.7,9.212,0.0445
3.310e-05,4.5,9.204,0.0443
3.311e-05,4.7,9.212,0.0443
3.312e-05,4.7,9.22,0.0443
3.313e-05,4.5,9.212,0.0443
3.314e-05,4.5,9.22,0.0447
3.315e-05,4.5,9.22,0.0447
3.316e-05,4.5,9.204,0.0449
3.317e-05,4.5,9.212,0.0445
3.318e-05,4.7,9.204,0.0443
3.319e-05,4.7,9.204,0.0441
3.320e-05,4.5,9.212,0.0443
3.321e-05,4.7,9.212,0.0439
3.322e-05,4.5,9.204,0.0443
3.323e-05,4.7,9.212,0.0443
3.324e-05,4.7,9.204,0.0443
3.325e-05,4.7,9.204,0.0441
3.326e-05,4.7,9.204,0.0441
3.327e-05,4.7,9.196,0.0443
3.328e-05,4.7,9.196,0.0445
3.329e-05,4.5,9.188,0.0443
3.330e-05,4.7,9.196,0.0443
3.331e-05,4.5,9.204,0.0439
3.332e-05,4.7,9.196,0.0441
3.333e-05,4.5,9.204,0.0443
3.334e-05,4.7,9.204,0.0439
3.335e-05,4.7,9.196,0.0445
3.336e-05,4.7,9.196,0.0443
3.337e-05,4.5,9.188,0.0443
3.338e-05,4.7,9.196,0.0443
3.339e-05,4.7,9.196,0.0443
3.340e-05,4.5,9.204,0.0443
3.341e-05,4.7,9.188,0.0443
3.342e-05,4.7,9.196,0.0445
3.343e-05,4.7,9.196,0.0439
3.344e-05,4.5,9.188,0.0445
3.345e-05,4.7,9.18,0.0445
3.346e-05,4.5,9.18,0.0443
3.347e-05,4.7,9.18,0.0445
3.348e-05,4.5,9.196,0.0443
3.349e-05,4.5,9.188,0.0449
3.350e-05,4.5,9.172,0.0445
3.351e-05,4.5,9.18,0.0439
3.352e-05,4.5,9.18,0.0443
3.353e-05,4.7,9.172,0.0443
3.354e-05,4.5,9.18,0.0437
3.355e-05,4.5,9.18,0.0443
3.356e-05,4.7,9.172,0.0445
3.357e-05,4.5,9.172,0.0441
3.358e-05,4.5,9.18,0.0443
3.359e-05,4.3,9.172,0.0445
3.360e-05,3.5,9.172,0.0439
3.361e-05,2.7,9.164,0.0439
3.362e-05,2.9,9.18,0.0443
3.363e-05,3.5,9.196,0.0443
3.364e-05,3.3,9.204,0.0439
3.365e-05,2.9,9.188,0.0439
3.366e-05,2.9,9.148,0.0435
3.367e-05,2.9,9.172,0.0443
3.368e-05,2.7,9.22,0.0447
3.369e-05,2.3,9.228,0.0447
3.370e-05,1.7,9.196,0.0443
3.371e-05,1.5,9.188,0.0441
3.372e-05,1.7,9.244,0.0449
3.373e-05,1.7,9.356,0.0449
3.374e-05,1.3,9.3,0.0451
3.375e-05,1.1,9.252,0.0451
3.376e-05,0.9,9.324,0.0439
3.377e-05,1.3,9.3,0.0445
3.378e-05,0.9,9.324,0.0451
3.379e-05,0.7,9.356,0.0453
3.380e-05,-0.1,9.356,0.0453
3.381e-05,-0.1,9.356,0.0447
3.382e-05,-0.3,9.348,0.0447
3.383e-05,0.1,9.3,0.0449
3.384e-05,-0.1,9.284,0.0447
3.385e-05,-0.5,9.292,0.0443
3.386e-05,-0.7,9.268,0.0443
3.387e-05,-0.7,9.252,0.0447
3.388e-05,-0.5,9.22,0.0443
3.389e-05,-0.5,9.204,0.0441
3.390e-05,-0.5,9.196,0.0443
3.391e-05,-0.5,9.156,0.0441
3.392e-05,-0.7,9.14,0.0445
3.393e-05,-0.3,9.148,0.0441
3.394e-05,-0.3,9.148,0.0439
3.395e-05,0.1,9.148,0.0441
3.396e-05,0.1,9.14,0.0439
3.397e-05,0.1,9.14,0.0437
3.398e-05,0.3,9.148,0.0443
3.399e-05,0.3,9.164,0.0439
3.400e-05,0.7,9.172,0.0443
3.401e-05,0.9,9.18,0.0447
3.402e-05,0.7,9.188,0.0449
3.403e-05,1.1,9.196,0.0443
3.404e-05,0.9,9.204,0.0445
3.405e-05,1.1,9.236,0.0445
3.406e-05,1.1,9.244,0.0445
3.407e-05,0.9,9.26,0.0447
3.408e-05,0.9,9.268,0.0447
3.409e-05,0.7,9.276,0.0447
3.410e-05,0.5,9.276,0.0447
3.411e-05,0.7,9.3,0.0447
3.412e-05,0.7,9.3,0.0449
3.413e-05,0.3,9.3,0.0453
3.414e-05,0.3,9.308,0.0449
3.415e-05,-0.1,9.292,0.0445
3.416e-05,0.1,9.276,0.0447
3.417e-05,0.1,9.276,0.0447
3.418e-05,-0.1,9.276,0.0443
3.419e-05,-0.1,9.268,0.0449
3.420e-05,-0.1,9.26,0.0449
3.421e-05,-0.3,9.252,0.0449
3.422e-05,-0.3,9.244,0.0445
3.423e-05,-0.1,9.228,0.0445
3.424e-05,-0.1,9.22,0.0445
3.425e-05,0.1,9.22,0.0443
3.426e-05,0.1,9.212,0.0445
3.427e-05,0.1,9.212,0.0447
3.428e-05,0.3,9.22,0.0445
3.429e-05,0.1,9.204,0.0441
3.430e-05,0.3,9.204,0.0441
3.431e-05,0.3,9.212,0.0443
3.432e-05,0.5,9.22,0.0441
3.433e-05,0.5,9.22,0.0445
3.434e-05,0.5,9.212,0.0445
3.435e-05,0.7,9.228,0.0447
3.436e-05,0.5,9.244,0.0447
3.437e-05,0.7,9.252,0.0447
3.438e-05,0.7,9.26,0.0449
3.439e-05,0.7,9.26,0.0447
3.440e-05,0.7,9.268,0.0443
3.441e-05,0.7,9.276,0.0447
3.442e-05,0.5,9.276,0.0445
3.443e-05,0.3,9.284,0.0449
3.444e-05,0.7,9.292,0.0449
3.445e-05,0.5,9.292,0.0451
3.446e-05,0.3,9.3,0.0447
3.447e-05,0.3,9.292,0.0449
3.448e-05,0.1,9.284,0.0447
3.449e-05,0.3,9.284,0.0449
3.450e-05,0.3,9.284,0.0447
3.451e-05,0.1,9.284,0.0445
3.452e-05,0.1,9.284,0.0443
3.453e-05,0.1,9.276,0.0449
3.454e-05,-0.1,9.276,0.0449
3.455e-05,0.1,9.268,0.0451
3.456e-05,0.1,9.26,0.0447
3.457e-05,0.1,9.268,0.0445
3.458e-05,0.1,9.268,0.0449
3.459e-05,0.3,9.26,0.0447
3.460e-05,0.1,9.252,0.0447
3.461e-05,0.3,9.252,0.0443
3.462e-05,0.5,9.252,0.0447
3.463e-05,0.3,9.252,0.0445
3.464e-05,0.5,9.268,0.0445
3.465e-05,0.3,9.26,0.0445
3.466e-05,0.3,9.26,0.0447
3.467e-05,0.3,9.268,0.0443
3.468e-05,0.5,9.268,0.0447
3.469e-05,0.5,9.276,0.0447
3.470e-05,0.5,9.284,0.0449
3.471e-05,0.5,9.276,0.0449
3.472e-05,0.7,9.284,0.0445
3.473e-05,0.3,9.284,0.0445
3.474e-05,0.5,9.292,0.0447
3.475e-05,0.5,9.292,0.0447
3.476e-05,0.3,9.3,0.0449
3.477e-05,0.7,9.308,0.0449
3.478e-05,0.3,9.292,0.0451
3.479e-05,0.3,9.308,0.0451
3.480e-05,0.3,9.308,0.0451
3.481e-05,0.3,9.3,0.0449
3.482e-05,0.3,9.3,0.0449
3.483e-05,0.1,9.3,0.0447
3.484e-05,0.1,9.3,0.0451
3.485e-05,0.3,9.292,0.0449
3.486e-05,0.1,9.308,0.0447
3.487e-05,0.1,9.3,0.0447
3.488e-05,0.3,9.3,0.0449
3.489e-05,0.3,9.292,0.0447
3.490e-05,0.1,9.292,0.0445
3.491e-05,0.1,9.292,0.0447
3.492e-05,0.1,9.3,0.0451
3.493e-05,0.3,9.292,0.0445
3.494e-05,0.3,9.292,0.0447
